window_id,global_start_idx,global_horizon_end,horizon_len,step_len,S0_mwh,S_boundary_mwh,must_on,must_off,window_terminal_soc_mode,window_terminal_soc_target_mwh,status,termination,objective_window,wallclock_s,reported_runtime_s,achieved_gap_rel,best_feasible_objective,best_objective_bound,message
1,0,48,48,24,200.0,144.4268980773416,0,0,match_window_initial,200.0,aborted,maxTimeLimit,-130633.58337867957,122.53317659994354,,2.8308098670600295,71352.8945463108,-130633.58337867954,<undefined>
2,24,72,48,24,144.4268980773416,140.32169568651418,0,0,match_window_initial,144.4268980773416,aborted,maxTimeLimit,-126210.14564145567,122.70419980003498,,2.0367465388525887,121736.74173162688,-126210.14564145567,<undefined>
3,48,96,48,24,140.32169568651418,0.0,0,0,match_window_initial,140.32169568651418,aborted,maxTimeLimit,-175859.49270549754,122.88050460000522,,2.463505198836873,120163.21694331024,-175859.4927054975,<undefined>
4,72,120,48,24,0.0,0.0,0,0,match_window_initial,0.0,aborted,maxTimeLimit,-154384.35842526637,122.47791130002588,,2.294501948015178,119261.58833671855,-154384.35842526637,<undefined>
5,96,144,48,24,0.0,27.136559999999978,0,0,match_window_initial,0.0,aborted,maxTimeLimit,-162937.2649376654,122.45563590002712,,2.427657255758873,114129.11907280982,-162937.26493766534,<undefined>
6,120,168,48,24,27.136559999999978,126.78508938758006,0,0,match_week_initial,200.0,aborted,maxTimeLimit,-185275.38457399493,122.75871799996821,,2.55657190726672,119027.83527638715,-185275.3845739949,<undefined>
7,144,168,24,24,126.78508938758006,200.0,0,0,match_week_initial,200.0,aborted,maxTimeLimit,-65712.92297096842,121.38679019996198,,2.1898194610797197,55229.32270021555,-65712.9229709684,<undefined>
