month,day,t (day N),DemHeat,DemSteam,GenE,DemE (F - F*OwnUse%),OwnUse,Temp.Out(Deg.C),Heat load (MW),Steam load (MW),Electricity load (MW)
Jul19,20,202,453.500592,1873.4476514843927,4575.744782608696,3747.5349769565223,0.181,23,21.9607661676,90.7217025231317,156.14729070652177
Jul19,21,203,617.2875359999999,1930.355782801104,4643.403043478261,3802.9470926086956,0.181,22,29.892148930799994,93.47747878214345,158.45612885869565
Jul19,22,204,538.606368,2108.5015988740993,4585.731739130434,3755.7142943478257,0.181,22,26.082013370399995,102.10418992547825,156.48809559782606
Jul19,23,205,606.706392,2107.028394135575,4508.678695652175,3692.607851739131,0.181,20,29.3797570326,102.03284998601521,153.85866048913047
Jul19,24,206,495.104688,1678.7557673380004,4433.662608695652,3631.1696765217393,0.181,19,23.9754445164,81.29374803334267,151.29873652173913
Jul19,25,207,599.722248,1887.4391917841622,3940.359565217391,3227.154483913043,0.181,20,29.041549859399996,91.39924286214806,134.46477016304345
Jul19,26,208,503.957304,1659.8863652469236,4210.752608695653,3448.60638652174,0.181,17,24.4041324462,80.37999723708226,143.69193277173918
Jul19,27,209,565.80756,1823.620810496251,4617.9760869565225,3782.122415217392,0.181,19,27.399231092999997,88.30883774828095,157.58843396739132
Jul19,28,210,610.00032,1164.896413232771,5300.79652173913,4341.352351304347,0.181,21,29.539265496,56.410108810796935,180.88968130434782
Jul19,29,211,645.990984,2540.8179015666783,5569.278695652174,4561.239251739131,0.181,25,31.2821134002,123.03910688336639,190.05163548913046
Jul19,30,212,619.1502,2312.717400829743,5659.742173913044,4635.328840434783,0.181,25,29.982348435000002,111.99334013518029,193.13870168478263
Jul19,31,213,688.759608,1828.8041604267887,6021.776521739131,4931.834971304348,0.181,24,33.3531840174,88.55984146866723,205.49312380434785
Aug19,1,214,1082.9544,1674.3548948357284,5439.3286956521715,4482.006845217389,0.176,27,52.44206682,81.08063578242015,186.75028521739122
Aug19,2,215,996.919032,1838.3128637254972,5209.416086956522,4292.558855652174,0.176,27,48.2758041246,89.0203004259072,178.85661898550725
Aug19,3,216,948.919032,2247.2417126010323,5290.960434782608,4359.751398260869,0.176,22,45.951404124599996,108.82267993270499,181.65630826086954
Aug19,4,217,1007.3254800000001,2176.7987797552832,5172.067826086957,4261.783888695652,0.176,23,48.779736369,105.41148090964958,177.57432869565218
Aug19,5,218,1110.471528,2038.2924281058954,4964.204782608695,4090.5047408695646,0.176,22,53.7745837434,98.70431083102797,170.43769753623187
Aug19,6,219,869.1120000000001,1854.4722831325503,4892.54391304348,4031.4561843478273,0.176,24,42.0867486,89.80282031069373,167.9773410144928
Aug19,7,220,585.977256,1856.1634857850968,4987.0,4109.2880000000005,0.176,26,28.375948621799996,89.8847167991433,171.22033333333334
Aug19,8,221,961.8766800000001,1249.7898683298815,5172.983043478259,4262.538027826085,0.176,22,46.578878229,60.52107437387451,177.60575115942024
Aug19,9,222,1000.1803439999999,1637.1934821458876,5367.018260869567,4422.423046956523,0.176,20,48.43373315819999,79.28109437291461,184.26762695652178
Aug19,10,223,1174.016904,1974.3107374306949,5431.056086956523,4475.1902156521755,0.176,18,56.851768576199994,95.60599746008138,186.46625898550732
Aug19,11,224,858.634368,1918.5392437700316,5444.254782608694,4486.065940869564,0.176,20,41.5793692704,92.90526287956378,186.91941420289848
Aug19,12,225,945.0436559999999,1706.5706287247804,5219.554782608695,4300.913140869565,0.176,24,45.763739041799994,82.64068269599748,179.20471420289854
Aug19,13,226,950.0667839999999,1661.8209516267514,5143.185652173911,4237.984977391303,0.176,24,46.00698401519998,80.47367958252543,176.5827073913043
Aug19,14,227,946.521168,2054.4878468488673,5213.141739130435,4295.628793043478,0.176,24,45.8352875604,99.4885739836564,178.98453304347825
Aug19,15,228,952.89084,2078.7581301651376,5285.123043478261,4354.9413878260875,0.176,19,46.143738926999994,100.66386245324678,181.4558911594203
Aug19,16,229,951.338256,2129.900292461276,5275.7773913043475,4347.240570434782,0.176,19,46.06855504679999,103.14042166243728,181.13502376811593
Aug19,17,230,960.4032000000001,2138.089682878152,5302.083913043479,4368.917144347826,0.176,19,46.507524960000005,103.53699289337449,182.03821434782608
Aug19,18,231,962.8344480000001,1689.966381111441,5267.742608695653,4340.619909565218,0.176,21,46.6252581444,81.83662200532153,180.85916289855075
Aug19,19,232,739.181208,2315.2901764943167,5284.645652173913,4354.548017391304,0.176,20,35.7948499974,112.11792679673728,181.43950072463767
Aug19,20,233,1348.4177519999998,1433.2985920687192,5327.517826086955,4389.8746886956515,0.176,19,65.29712964059999,69.40748432092772,182.9114453623188
Aug19,21,234,818.143368,1672.5807403772196,5099.094782608696,4201.654100869566,0.176,16,39.618592595399996,80.99472235276686,175.06892086956523
Aug19,22,235,867.157584,1253.7700846256616,5295.554782608697,4363.537140869566,0.176,16,41.9921060052,60.713816347997664,181.81404753623193
Aug19,23,236,1003.0622880000001,1405.8619743934446,5433.951304347827,4477.575874782609,0.176,17,48.573291296399994,68.07886611000255,186.56566144927538
Aug19,24,237,1084.761768,2348.620076869952,5564.719826086956,4585.329136695652,0.176,19,52.5295886154,113.73192722242742,191.05538069565216
Aug19,25,238,1248.6119760000001,1975.8470075895157,5612.155652173913,4624.4162573913045,0.176,21,60.4640349378,95.68039134252228,192.6840107246377
Aug19,26,239,961.246704,1985.4367842060753,5387.523043478262,4439.318987826087,0.176,22,46.5483716412,96.1447762751792,184.97162449275365
Aug19,27,240,942.0638640000001,1864.3696211624151,5700.134086956522,4696.910487652174,0.176,19,45.619442614200004,90.28209890478995,195.70460365217392
Aug19,28,241,1176.67416,2104.7498890196994,5590.597217391305,4606.652107130435,0.176,14,56.980446198,101.92251337577893,191.94383779710145
Aug19,29,242,953.633304,1476.2294049203692,5380.982608695653,4433.929669565217,0.176,18,46.1796927462,71.48640893326888,184.7470695652174
Aug19,30,243,1179.796488,1434.153692451964,5198.985913043479,4283.964392347827,0.176,21,57.13164493139999,69.44889255698635,178.49851634782613
Aug19,31,244,980.191104,1757.3778141073435,6416.8610434782595,5287.493499826086,0.176,14,47.46575421119999,85.1010206481481,220.31222915942024
Sep19,1,245,1078.65696,1937.0622389754199,6695.905217391304,5510.7299939130435,0.177,12,52.23396328799999,93.80223892238469,229.6137497463768
Sep19,2,246,1006.65696,2258.052219437406,5316.692173913043,4375.637659130434,0.177,12,48.747363287999995,109.34617872625638,182.31823579710144
Sep19,3,247,1198.65696,2110.2480536698004,5133.732434782609,4225.0617938260875,0.177,12,58.044963288,102.18876199896006,176.04424140942032
Sep19,4,248,1006.0511759999999,1755.5538121980123,6046.174434782608,4976.001559826086,0.177,11,48.71802819779999,85.01269335568874,207.33339832608692
Sep19,5,249,956.477664,1611.9871710947418,6602.419304347826,5433.791087478261,0.177,14,46.317430879199996,78.06047876026287,226.4079619782609
Sep19,6,250,1021.038,1887.9540682613817,5924.0638260869555,4875.504528869565,0.177,16,49.44376515,91.42417575555741,203.14602203623187
Sep19,7,251,963.895272,1264.593210207447,6341.150956521737,5218.767237217389,0.177,13,46.67662854659999,61.237926204295626,217.4486348840579
Sep19,8,252,1017.3846719999999,1027.5560467037135,6801.249130434782,5597.428034347826,0.177,12,49.26685274159999,49.75940156162732,233.22616809782608
Sep19,9,253,1009.117992,1212.3278097229436,6840.518086956523,5629.746385565219,0.177,11,48.866538762599994,58.70697418583354,234.57276606521745
Sep19,10,254,913.044624,904.6975171877316,6824.153043478262,5616.277954782609,0.177,11,44.21418591719999,43.8099772698159,234.01158144927538
Sep19,11,255,999.40128,1088.4854616266252,6800.408260869564,5596.735998695652,0.177,11,48.396006983999996,52.70990847926932,233.1973332789855
Sep19,12,256,1014.7484400000001,1320.6216013916805,6804.956000000002,5600.478788000002,0.177,9,49.139193207,63.95110104739212,233.35328283333342
Sep19,13,257,1124.933136,1552.5178487120668,6785.336173913045,5584.331671130436,0.177,13,54.474887110800005,75.18067682388183,232.6804862971015
Sep19,14,258,1032.083136,1784.1736383437224,6704.855478260869,5518.096058608695,0.177,15,49.9786258608,86.39860843679475,229.92066910869562
Sep19,15,259,1074.56736,1913.803068346512,6753.516869565219,5558.144383652176,0.177,15,52.035924408,92.67591358467983,231.58934931884065
Sep19,16,260,1116.3066,1649.1343851984293,5404.1360869565215,4447.603999565217,0.177,16,54.05714710499999,79.85933260323394,185.3168333152174
Sep19,17,261,1204.506936,1181.6301692841746,3808.5868695652184,3134.466993652175,0.177,15,58.328248375799994,57.22044094758615,130.60279140217395
Sep19,18,262,1187.796816,1419.3697548148148,3734.388173913044,3073.401467130435,0.177,18,57.51906081479999,68.7329803769074,128.0583944637681
Sep19,19,263,1171.344384,1187.1318933940674,3763.7442608695656,3097.5615266956524,0.177,19,56.72235179519999,57.486861937607706,129.06506361231885
Sep19,20,264,1132.117824,1156.8077900685703,3782.6584347826083,3113.127891826087,0.177,16,54.82280562719999,56.01841723407051,129.7136621594203
Sep19,21,265,1383.956208,1222.2699987575938,3788.533217391304,3117.962837913043,0.177,10,67.0180793724,59.188424689836474,129.9151182463768
Sep19,22,266,1265.28216,957.8212087293947,3776.7219130434783,3108.2421344347827,0.177,18,61.27128859799999,46.38249203272093,129.5100889347826
Sep19,23,267,1299.159408,993.6037682901942,3832.791043478261,3154.387028782609,0.177,15,62.9117943324,48.115262479452646,131.43279286594205
Sep19,24,268,1307.556984,1031.8497728932907,4681.463304347826,3852.844299478261,0.177,12,63.31844695019999,49.9673252523576,160.53517914492753
Sep19,25,269,1492.49268,1012.2750037211996,5585.819304347826,4597.129287478261,0.177,6,72.273958029,49.019417055199085,191.54705364492756
Sep19,26,270,1533.898944,1260.5772455655926,5618.339652173913,4623.89353373913,0.177,5,74.2790563632,61.043453116513824,192.66223057246376
Sep19,27,271,1907.105496,1378.9633209799163,5597.408,4606.666784,0.177,5,92.35158364379998,66.77629881845245,191.94444933333332
Sep19,28,272,1515.7430880000002,1681.782426941,5690.489826086956,4683.273126869564,0.177,7,73.3998590364,81.44031402461792,195.13638028623186
Sep19,29,273,2195.751144,1298.8549678960865,5742.176,4725.810848,0.177,4,106.32924914819999,62.89705182036798,196.90878533333333
Sep19,30,274,2375.1810960000003,841.8723196409754,5928.303739130435,4878.993977304348,0.177,4,115.0181445738,40.76766707861423,203.2914157210145
Oct19,1,276,2226.1910639999996,1365.009976802223,6833.010260869566,5507.40627026087,0.194,4,107.80330227419996,66.10060812664764,229.4752612608696
Oct19,2,277,2320.4446799999996,2334.487342520522,6711.353652173913,5409.351043652174,0.194,4,112.36753362899998,113.04754956155627,225.38962681884058
Oct19,3,278,2431.019616,2632.807365533258,6769.978521739131,5456.60268852174,0.194,5,117.7221249048,127.493696675948,227.3584453550725
Oct19,4,279,2652.828,2744.9374130584138,6818.525304347825,5495.731395304347,0.194,7,128.4631959,132.92359422735368,228.9888081376811
Oct19,5,280,2524.255176,2735.33544704042,5754.71452173913,4638.299904521738,0.194,10,122.2370568978,132.45861902293234,193.2624960217391
Oct19,6,281,2626.806792,2639.2106978443508,5632.455130434782,4539.758835130435,0.194,12,127.2031189026,127.80377804311267,189.1566181304348
Oct19,7,282,2507.027952,1976.4747891266559,5584.316782608695,4500.959326782608,0.194,13,121.40282857559998,95.7107916634583,187.53997194927533
Oct19,8,283,2568.0866880000003,1597.1248656674952,5509.497999999999,4440.655387999999,0.194,13,124.35959786640001,77.34077161994846,185.0273078333333
Oct19,9,284,3104.884368,1556.6847079689242,5649.202434782608,4553.257162434782,0.194,9,150.35402552039997,75.38245698339514,189.7190484347826
Oct19,10,285,2570.21184,1622.9645497732727,5673.644608695652,4572.957554608695,0.194,11,124.46250835199999,78.59205832277073,190.53989810869564
Oct19,11,286,2954.184768,1457.7538706162732,5620.393739130435,4530.037353739131,0.194,12,143.0563973904,70.59173118459303,188.75155640579712
Oct19,12,287,2942.3867760000003,1396.5296088451785,5723.379739130435,4613.0440697391305,0.194,10,142.4850796278,67.62694630832776,192.21016957246377
Oct19,13,288,3446.8451999999997,1829.8082870731764,6578.930608695652,5302.618070608696,0.194,8,166.91347881,88.60846630151856,220.94241960869567
Oct19,14,289,3471.338328,1687.6932888517342,6454.075826086959,5201.985115826089,0.194,11,168.09955853339997,81.72654751264523,216.74937982608705
Oct19,15,290,3839.1853200000005,2370.4721161038547,5662.444695652172,4563.930424695651,0.194,11,185.912549121,114.79011222232914,190.16376769565213
Oct19,16,291,4267.784088,2158.97523047467,6744.431999999999,5436.012191999999,0.194,9,206.6674444614,104.54837553573589,226.50050799999997
Oct19,17,292,4243.495656,1367.221704880957,7429.180173913044,5987.919220173913,0.194,5,205.49127714179997,66.20771105886034,249.49663417391307
Oct19,18,293,4662.367248,1523.3822606259755,7873.8605217391305,6346.331580521739,0.194,2,225.77513398439996,73.76978597081286,264.4304825217391
Oct19,19,294,5257.850568,1636.213792982631,6332.730086956522,5104.180450086957,0.194,2,254.61141375539998,79.2336529251839,212.67418542028986
Oct19,20,295,5268.98172,1530.0233736734165,4829.744347826087,3892.773944347826,0.194,-3,255.15043979099997,74.09138187013518,162.19891434782608
Oct19,21,296,5336.860608,1507.9988530376372,6516.179130434781,5252.040379130433,0.194,-5,258.4374749424,73.02484445834757,218.8350157971014
Oct19,22,297,5726.639928,1759.9321365915935,7909.264000000003,6374.866784000003,0.194,-7,277.31253851339994,85.2247137144479,265.6194493333334
Oct19,23,298,5561.209944,1832.1738937908083,7863.0241739130415,6337.597484173912,0.194,0,269.3015915382,88.72302080681987,264.06656184057965
Oct19,24,299,5255.294016,1630.281910124566,7737.644347826084,6236.541344347824,0.194,5,254.4876127248,78.9464014977821,259.855889347826
Oct19,25,300,5017.423056,1314.640656683369,7638.028956521741,6156.251338956523,0.194,6,242.96871148679998,63.66147379989213,256.51047245652177
Oct19,26,301,5012.071608,1169.38532498822,7224.355565217391,5822.830585565217,0.194,5,242.70956761739998,56.62748436255455,242.61794106521737
Oct19,27,302,4987.517088,1271.6620358445148,7218.715826086955,5818.284955826086,0.194,10,241.52051498639995,61.58023408577063,242.4285398260869
Oct19,28,303,4725.97128,2144.31448849387,7228.180347826087,5825.913360347826,0.194,11,228.85515923399998,103.83842910531565,242.74639001449273
Oct19,29,304,4786.712256000001,1539.1880943117128,6288.388173913043,5068.440868173912,0.194,12,231.79654099680002,74.53518346704469,211.185036173913
Oct19,30,304,5769.969024,1788.7941859816417,5869.8421739130445,4731.092792173914,0.194,9,279.41074998719995,86.622358456161,197.12886634057975
Oct19,31,305,4898.019048,1783.979255959568,6545.066086956522,5275.323266086956,0.194,7,237.18657239939998,86.38919546984208,219.8051360869565
Nov19,1,307,5748.951384,1609.2587319683125,6885.421217391304,5439.48276173913,0.21,8,278.39297077019995,77.92835409556552,226.64511507246377
Nov19,2,308,4932.58416,1414.1728756630523,7521.866260869563,5942.274346086955,0.21,-1,238.860387948,68.4813215039833,247.5947644202898
Nov19,3,309,4930.290264,1619.5204083309645,7638.678086956521,6034.555688695651,0.21,-4,238.7493060342,78.42527577342695,251.43982036231878
Nov19,4,310,5758.952472,1671.3268595325194,7660.854608695652,6052.075140869565,0.21,-1,278.8772734566,80.93400317286225,252.16979753623187
Nov19,5,311,5880.491688,1489.3970277991386,6929.528608695653,5474.327600869566,0.21,-1,284.7628099914,72.12405107117328,228.09698336956524
Nov19,6,312,4948.445424,1318.5951453250977,6333.888695652175,5003.772069565218,0.21,-2,239.62846965719996,63.852969912367854,208.49050289855074
Nov19,7,313,6059.119344,1252.0588345436618,6619.763739130434,5229.613353913043,0.21,0,293.4128542332,60.630949062776814,217.90055641304346
Nov19,8,314,7022.63808,1484.3889595185497,6213.384608695652,4908.573840869565,0.21,3,340.07124902399994,71.88153536468576,204.52391003623188
Nov19,9,315,5878.2584879999995,1998.5623724811444,5841.620173913045,4614.879937391305,0.21,0,284.65466728139995,96.78038288739941,192.28666405797105
Nov19,10,316,6506.950871999999,1826.7314275593308,6846.9394782608715,5409.082187826089,0.21,-6,315.0990959765999,88.45946937956059,225.37842449275368
Nov19,11,317,7409.97912,1277.1130590782786,6990.893217391302,5522.805641739129,0.21,-10,358.82823888599995,61.844199885865635,230.11690173913038
Nov19,12,318,7457.381567999999,1353.512055393496,6736.433391304348,5321.782379130435,0.21,-5,361.1237024303999,65.54382128243005,221.74093246376813
Nov19,13,319,6655.42536,1817.4301936824295,6070.772347826088,4795.910154782609,0.21,-2,322.28897305799995,88.00905712907165,199.82958978260874
Nov19,14,320,6334.821456,1508.0623457701288,5204.506347826086,4111.560014782608,0.21,-5,306.76372900679996,73.02791909391848,171.315000615942
Nov19,15,321,7963.483536000001,1799.2758883841543,5296.25895652174,4184.044575652175,0.21,-13,385.63169023079996,87.12993489500268,174.33519065217396
Nov19,16,322,8552.25252,2297.04217171607,6261.619913043478,4946.679731304348,0.21,-16,414.142828281,111.23426716535067,206.1116554710145
Nov19,17,323,8535.276456,1395.2722316735553,6378.140608695652,5038.731080869566,0.21,-5,413.32076238179997,67.56605781879192,209.94712836956523
Nov19,18,324,8451.400704,1321.0904622410967,6010.0057391304335,4747.9045339130425,0.21,-2,409.25907909119996,63.9738056340251,197.8293555797101
Nov19,19,325,8705.510112,1372.5939043096598,6109.746,4826.69934,0.21,-15,421.5643271735999,66.46785981619527,201.1124725
Nov19,20,326,8344.799184,1557.7634413257424,5606.245217391305,4428.933721739131,0.21,-26,404.09690048519997,75.43469464619908,184.5389050724638
Nov19,21,327,6801.784512,1660.0330586039217,5339.20956521739,4217.975556521738,0.21,-22,329.3764149936,80.38710086289491,175.7489815217391
Nov19,22,328,6925.677815999999,1590.9787039401895,5468.487130434782,4320.104833043478,0.21,-18,335.3759482397999,77.04314373830367,180.00436804347825
Nov19,23,329,6715.631832,2695.740505722879,6193.865130434782,4893.153453043478,0.21,-18,325.2044714646,130.5412339896304,203.8813938768116
Nov19,24,330,7181.872127999999,2891.8414543209183,6346.9513043478255,5014.091530434782,0.21,-12,347.78215779839996,140.03742242549046,208.92048043478258
Nov19,25,331,7315.011648,2698.4816315459525,5578.093130434781,4406.693573043477,0.21,-10,354.22943905439996,130.67397300761274,183.61223221014487
Nov19,26,332,7135.426031999999,2420.6229859075033,3969.7924347826083,3136.1360234782605,0.21,-13,345.5330055995999,117.21866809257084,130.6723343115942
Nov19,27,333,6943.738152,2965.638193687072,4534.839130434783,3582.522913043479,0.21,-13,336.2505200106,143.61102952929645,149.2717880434783
Nov19,28,334,7055.504064,2145.594930600508,4728.9473913043485,3735.868439130435,0.21,-15,341.6627842992,103.9004345143296,155.66118496376814
Nov19,29,335,8166.243144,1500.0165130691958,4989.816695652174,3941.955189565217,0.21,-13,395.45032424819993,72.6382996453758,164.24813289855072
Nov19,30,336,7257.9864,2162.052365825346,5828.021826086956,4604.1372426086955,0.21,-15,351.4679914199999,104.69738581509237,191.83905177536232
Dec19,1,338,7690.4249039999995,1713.2744770379259,4740.420086956523,3768.6339691304356,0.205,-17,372.4088259762,82.96531655056155,157.02641538043483
Dec19,2,339,8169.804096,1560.3810518206233,5542.508434782609,4406.294205652174,0.205,-13,395.62276334879994,75.56145243441368,183.59559190217394
Dec19,3,340,8330.199120000001,1841.7028030402512,6137.93,4879.654350000001,0.205,-10,403.389892386,89.18445823722415,203.31893125000002
Dec19,4,341,7341.353736000001,1849.6028098483207,5680.763565217392,4516.207034347827,0.205,-2,355.50505466580006,89.56701606690491,188.17529309782614
Dec19,5,342,6994.079736,2287.787020650751,6184.963130434782,4917.045688695652,0.205,-2,338.68831121579996,110.78608647501261,204.87690369565215
Dec19,6,343,6448.1428080000005,1779.602500080981,6143.187130434783,4883.833768695653,0.205,-2,312.2513154774,86.17725106642149,203.4930736956522
Dec19,7,344,6315.837816000001,1172.315806114277,6581.851826086955,5232.572201739129,0.205,-2,305.8444462398,56.769392911083855,218.02384173913038
Dec19,8,345,6930.534455999999,1460.050346785793,6614.970086956522,5258.9012191304355,0.205,0,335.61113103179997,70.70293804310201,219.1208841304348
Dec19,9,346,7278.507168,1788.0320324541085,6532.946695652172,5193.6926230434765,0.205,-2,352.46170961039996,86.5854511715902,216.40385929347818
Dec19,10,347,6812.523864000001,1381.2522250849909,6230.229217391305,4953.032227826087,0.205,-5,329.8964681142,66.88713899974069,206.37634282608698
Dec19,11,348,7335.763872,1208.0816551641196,5935.401913043479,4718.644520869566,0.205,-8,355.2343655016,58.50135415132249,196.61018836956524
Dec19,12,349,7225.992888,1331.0326904134224,5816.9220869565215,4624.453059130435,0.205,-11,349.91870560139995,64.45525803326997,192.68554413043478
Dec19,13,350,6750.063312,1379.6240452255213,6125.207826086957,4869.540221739131,0.205,-2,326.8718158836,66.80829439004586,202.89750923913047
Dec19,14,351,6507.684504000001,1978.0743781217498,5769.155565217391,4586.478674347826,0.205,-8,315.1346221062,95.78825176054572,191.1032780978261
Dec19,15,352,6351.03132,2768.818492192112,5971.6248695652175,4747.441771304348,0.205,-9,307.548691671,134.080035484403,197.8100738043478
Dec19,16,353,6791.460672,2284.3933270285506,7523.043217391303,5980.819357826086,0.205,-12,328.8764830416,110.62174686135755,249.20080657608693
Dec19,17,354,6850.972536000001,1420.58610515177,7595.348260869567,6038.301867391306,0.205,-15,331.7583450558,68.79188214197445,251.5959111413044
Dec19,18,355,7021.326312000001,1754.3628168571925,7525.973130434784,5983.148638695653,0.205,-15,340.0077266586,84.95501940630955,249.29785994565222
Dec19,19,356,7489.9490399999995,1104.413913895595,7626.086695652175,6062.738923043479,0.205,-8,362.7007822619999,53.48124378039418,252.6141217934783
Dec19,20,357,7040.8513920000005,1217.3903453407438,7703.913565217391,6124.611284347826,0.205,-6,340.9532286576,58.95212747312551,255.19213684782608
Dec19,21,358,7177.746168000001,1833.7104748124784,7711.518956521742,6130.657570434785,0.205,-1,347.5823581854,88.79742974279425,255.44406543478271
Dec19,22,359,8381.222328,2700.6579848395863,7665.435391304349,6094.021136086957,0.205,-7,405.8606912333999,130.77936291585695,253.91754733695655
Dec19,23,360,8145.768768,1526.551418615362,6438.626260869563,5118.707877391303,0.205,-13,394.4588525904,73.9232524464489,213.27949489130427
Dec19,24,361,6946.206552,1942.2163664378108,5082.019652173913,4040.2056234782603,0.205,-10,336.37005228059996,94.05182754475099,168.34190097826084
Dec19,25,362,7403.311319999999,2350.545918644659,5438.129652173915,4323.313073478263,0.205,-6,358.5053506709999,113.82518611036761,180.13804472826095
Dec19,26,363,7489.9490399999995,2234.2705444184508,6352.935565217393,5050.583774347828,0.205,-7,362.7007822619999,108.19455111346348,210.44099059782616
Dec19,27,364,7040.8513920000005,2104.1186029343353,6159.744608695653,4896.996963913045,0.205,-14,340.9532286576,101.89194334709516,204.04154016304355
Dec19,28,365,7177.746168000001,2694.0613428113925,5291.195913043479,4206.500750869565,0.205,-22,347.5823581854,130.45992052564168,175.27086461956523
Dec19,29,366,7323.676800000001,2208.4625872144297,5907.891478260868,4696.77372521739,0.205,-13,354.64904903999997,106.94480078585876,195.69890521739126
Dec19,30,367,7378.32,2786.0940934495593,5535.288347826088,4400.554236521741,0.205,-9,357.29514599999993,134.9166064752949,183.3564265217392
Dec19,31,368,7263.12,2758.1422370232467,5654.05147826087,4494.970925217392,0.205,-15,351.71658599999995,133.5630378278507,187.29045521739133
