datetime,t_amb,t_ref,t_sup_prim,t_ret_prim,t_sup_sec,t_ret_sec,delta_e
2021-11-01 07:00:00,7.9,47.1,83.2,42.3,47.7,40.3,230.0
2021-11-01 08:00:00,8.6,46.7,78.5,41.8,46.6,41.0,170.0
2021-11-01 09:00:00,9.5,45.8,77.0,41.1,45.7,40.5,150.0
2021-11-01 10:00:00,10.9,45.2,74.0,40.6,45.1,40.3,150.0
2021-11-01 11:00:00,12.6,44.5,68.0,39.7,39.8,39.3,110.0
2021-11-01 12:00:00,14.6,44.0,35.2,38.5,35.5,34.3,0.0
2021-11-01 13:00:00,16.3,44.0,32.6,37.6,31.5,31.5,0.0
2021-11-01 14:00:00,16.8,44.0,30.4,36.5,27.7,29.5,0.0
2021-11-01 15:00:00,16.9,44.0,29.8,35.8,29.4,27.7,0.0
2021-11-01 16:00:00,16.6,44.0,29.8,34.8,29.7,26.7,0.0
2021-11-01 17:00:00,14.8,44.0,28.6,34.2,29.2,26.1,0.0
2021-11-01 18:00:00,13.8,44.0,74.7,33.1,38.2,29.9,80.0
2021-11-01 19:00:00,12.8,44.4,71.0,40.3,44.7,38.7,180.0
2021-11-01 20:00:00,12.1,44.8,70.0,40.7,45.1,40.0,150.0
2021-11-01 21:00:00,11.9,44.8,72.9,40.6,45.1,40.1,150.0
2021-11-01 22:00:00,11.4,45.0,72.3,40.4,41.6,39.9,140.0
2021-11-01 23:00:00,11.1,45.1,35.6,38.9,36.0,34.4,0.0
2021-11-02 00:00:00,10.8,45.2,33.4,37.9,32.9,32.8,0.0
2021-11-02 01:00:00,11.6,45.0,30.5,36.8,28.0,28.1,0.0
2021-11-02 02:00:00,11.9,44.8,30.3,36.0,30.6,27.3,0.0
2021-11-02 03:00:00,12.6,44.6,30.2,35.2,30.7,26.8,0.0
2021-11-02 04:00:00,13.3,44.2,29.8,35.2,30.7,26.1,0.0
2021-11-02 05:00:00,13.3,44.2,29.9,35.3,30.2,25.7,0.0
2021-11-02 06:00:00,13.5,45.1,72.8,30.3,35.3,27.2,0.0
2021-11-02 07:00:00,13.9,45.0,74.3,40.7,45.3,38.4,210.0
2021-11-02 08:00:00,13.5,45.1,74.9,40.9,45.3,40.4,150.0
2021-11-02 09:00:00,12.9,45.3,73.0,40.5,45.0,39.9,140.0
2021-11-02 10:00:00,13.0,45.3,72.7,41.1,45.6,40.4,150.0
2021-11-02 11:00:00,13.6,45.1,71.4,41.0,45.4,40.4,150.0
2021-11-02 12:00:00,14.0,45.0,71.3,40.8,45.2,40.3,140.0
2021-11-02 13:00:00,14.4,45.0,56.0,39.0,35.8,34.0,0.0
2021-11-02 14:00:00,15.1,45.0,51.0,37.2,40.4,37.4,120.0
2021-11-02 15:00:00,15.5,45.0,42.6,34.4,37.2,35.4,70.0
2021-11-02 16:00:00,15.4,45.0,59.9,35.4,39.0,34.3,60.0
2021-11-02 17:00:00,15.2,45.0,60.3,37.7,41.4,37.4,130.0
2021-11-02 18:00:00,15.1,45.0,71.4,41.3,45.5,40.5,160.0
2021-11-02 19:00:00,14.9,45.0,71.6,41.0,45.2,40.5,140.0
2021-11-02 20:00:00,14.6,45.0,73.4,41.0,45.6,40.6,140.0
2021-11-02 21:00:00,14.4,45.0,72.8,41.0,45.4,40.7,140.0
2021-11-02 22:00:00,13.1,45.2,40.7,40.0,37.5,35.3,0.0
2021-11-02 23:00:00,12.3,45.4,34.6,38.8,34.6,33.7,0.0
2021-11-03 00:00:00,11.7,45.6,31.6,37.7,29.0,29.4,0.0
2021-11-03 01:00:00,11.3,45.8,29.9,35.4,27.3,28.1,0.0
2021-11-03 02:00:00,10.6,45.9,29.7,35.7,30.3,27.5,0.0
2021-11-03 03:00:00,10.1,46.1,28.8,34.2,27.0,26.7,0.0
2021-11-03 04:00:00,10.0,46.1,28.6,34.0,28.9,26.0,0.0
2021-11-03 05:00:00,10.1,46.0,28.0,33.2,28.0,25.5,0.0
2021-11-03 06:00:00,9.6,46.3,50.0,30.2,38.1,27.2,40.0
2021-11-03 07:00:00,9.6,46.2,74.8,39.8,44.5,37.2,180.0
2021-11-03 08:00:00,10.9,45.9,78.6,41.7,46.5,40.9,180.0
2021-11-03 09:00:00,12.9,45.3,74.8,41.2,45.7,40.5,140.0
2021-11-03 10:00:00,14.0,45.0,35.5,39.8,37.4,35.1,50.0
2021-11-03 11:00:00,15.0,45.0,34.3,38.7,34.5,33.6,0.0
2021-11-03 12:00:00,16.4,45.0,31.3,37.7,29.2,29.1,0.0
2021-11-03 13:00:00,17.7,45.0,30.5,36.8,28.4,27.6,0.0
2021-11-03 14:00:00,18.7,45.0,30.4,36.0,31.1,26.9,0.0
2021-11-03 15:00:00,18.7,45.0,30.3,35.4,30.2,26.3,0.0
2021-11-03 16:00:00,18.0,45.0,29.9,35.1,29.9,26.1,0.0
2021-11-03 17:00:00,16.9,45.0,29.5,34.8,29.6,25.6,0.0
2021-11-03 18:00:00,16.8,45.0,29.7,35.0,30.0,25.4,0.0
2021-11-03 19:00:00,16.2,43.0,64.9,29.6,33.6,27.2,40.0
2021-11-03 20:00:00,16.5,43.0,71.2,39.4,43.7,38.3,190.0
2021-11-03 21:00:00,16.2,43.0,70.5,38.7,43.0,38.7,130.0
2021-11-03 22:00:00,16.0,43.0,67.2,38.1,38.9,38.4,100.0
2021-11-03 23:00:00,16.1,43.0,34.8,37.1,35.3,34.0,0.0
2021-11-04 00:00:00,16.5,43.0,31.9,36.1,30.4,30.7,0.0
2021-11-04 01:00:00,17.2,43.0,29.4,35.1,27.9,28.9,0.0
2021-11-04 02:00:00,16.5,43.0,29.7,34.4,30.4,27.6,0.0
2021-11-04 03:00:00,15.9,43.0,29.4,33.6,30.0,27.0,0.0
2021-11-04 04:00:00,15.8,43.0,28.6,33.0,29.4,26.6,0.0
2021-11-04 05:00:00,16.0,43.0,28.7,32.8,29.6,26.1,0.0
2021-11-04 06:00:00,15.7,43.0,59.8,27.8,31.6,26.9,0.0
2021-11-04 07:00:00,15.7,43.0,72.7,39.3,43.8,38.1,200.0
2021-11-04 08:00:00,17.8,43.0,69.8,38.5,39.2,38.5,120.0
2021-11-04 09:00:00,19.4,43.0,35.4,37.4,35.7,34.1,0.0
2021-11-04 10:00:00,21.7,43.0,32.3,36.4,31.0,31.2,0.0
2021-11-04 11:00:00,22.6,43.0,29.6,35.5,28.2,28.1,0.0
2021-11-04 12:00:00,23.8,43.0,30.2,34.7,31.3,27.5,0.0
2021-11-04 13:00:00,24.4,43.0,29.9,34.0,30.8,27.2,0.0
2021-11-04 14:00:00,24.2,43.0,29.5,33.3,30.3,26.7,0.0
2021-11-04 15:00:00,24.0,43.0,29.1,33.0,30.0,26.3,0.0
2021-11-04 16:00:00,23.3,43.0,29.0,32.8,29.8,26.1,0.0
2021-11-04 17:00:00,22.4,43.0,29.3,33.1,30.3,26.0,0.0
2021-11-04 18:00:00,21.5,43.0,29.1,32.9,30.2,25.9,0.0
2021-11-04 19:00:00,20.5,43.0,28.9,32.6,29.7,25.8,0.0
2021-11-04 20:00:00,20.1,43.0,28.7,32.3,29.8,25.9,0.0
2021-11-04 21:00:00,19.8,43.0,28.5,32.0,29.4,25.8,0.0
2021-11-04 22:00:00,19.2,43.0,28.2,31.6,29.2,25.6,0.0
2021-11-04 23:00:00,18.6,43.0,28.1,31.4,29.2,25.5,0.0
2021-11-05 00:00:00,17.9,43.0,27.9,31.0,29.0,25.5,0.0
2021-11-05 01:00:00,17.4,43.0,27.6,30.7,28.7,25.4,0.0
2021-11-05 02:00:00,16.6,43.0,27.3,30.3,28.5,25.4,0.0
2021-11-05 03:00:00,15.9,43.0,27.0,30.0,28.1,25.2,0.0
2021-11-05 04:00:00,16.0,43.0,26.7,29.6,27.8,25.0,0.0
2021-11-05 05:00:00,15.7,43.0,26.3,29.2,27.5,24.9,0.0
2021-11-05 06:00:00,15.3,43.0,43.3,36.9,33.9,24.7,0.0
2021-11-05 07:00:00,15.7,45.0,65.8,36.8,41.1,34.7,160.0
2021-11-05 08:00:00,17.0,45.0,68.6,40.6,40.4,39.7,150.0
2021-11-05 09:00:00,19.0,45.0,35.8,39.1,35.8,34.0,0.0
2021-11-05 10:00:00,19.5,45.0,32.8,38.0,31.2,30.8,0.0
2021-11-05 11:00:00,21.3,45.0,30.4,37.0,29.1,28.4,0.0
2021-11-05 12:00:00,22.3,45.0,30.8,36.2,30.2,27.5,0.0
2021-11-05 13:00:00,22.9,45.0,30.2,35.6,31.0,26.9,0.0
2021-11-05 14:00:00,23.2,45.0,30.6,35.2,31.1,26.5,0.0
2021-11-05 15:00:00,23.4,45.0,30.3,34.9,30.8,26.4,0.0
2021-11-05 16:00:00,21.6,45.0,30.2,34.9,30.7,26.3,0.0
2021-11-05 17:00:00,20.4,45.0,30.1,34.9,30.6,26.2,0.0
2021-11-05 18:00:00,19.8,45.0,29.0,33.3,30.2,26.1,0.0
2021-11-05 19:00:00,19.1,45.0,51.6,31.5,33.1,26.7,0.0
2021-11-05 20:00:00,19.2,45.0,70.2,40.0,44.3,38.1,190.0
2021-11-05 21:00:00,18.5,45.0,71.1,41.0,45.4,40.1,150.0
2021-11-05 22:00:00,16.9,45.0,36.2,39.5,36.3,34.4,0.0
2021-11-05 23:00:00,15.6,45.0,33.2,38.3,32.6,32.8,0.0
2021-11-06 00:00:00,14.8,45.0,30.8,37.2,29.1,28.5,0.0
2021-11-06 01:00:00,14.5,45.0,30.7,36.4,30.5,27.4,0.0
2021-11-06 02:00:00,14.6,45.0,30.1,35.7,29.1,26.8,0.0
2021-11-06 03:00:00,14.2,45.0,30.2,35.3,31.0,26.4,0.0
2021-11-06 04:00:00,13.9,45.0,30.0,35.0,30.3,26.0,0.0
2021-11-06 05:00:00,13.8,45.0,29.8,35.0,30.1,25.6,0.0
2021-11-06 06:00:00,13.3,45.1,29.2,29.0,31.6,25.3,0.0
2021-11-06 07:00:00,13.1,45.2,76.4,40.1,44.7,37.8,200.0
2021-11-06 08:00:00,13.7,45.0,74.6,40.9,45.4,40.3,160.0
2021-11-06 09:00:00,14.1,45.0,72.7,40.2,44.6,39.9,140.0
2021-11-06 10:00:00,14.5,45.0,73.3,40.1,44.6,39.7,130.0
2021-11-06 11:00:00,14.6,45.0,71.5,39.8,40.3,39.5,130.0
2021-11-06 12:00:00,15.4,45.0,37.8,39.1,36.3,36.1,80.0
2021-11-06 13:00:00,15.8,45.0,34.2,37.3,33.3,33.5,0.0
2021-11-06 14:00:00,15.6,45.0,31.6,35.4,29.7,31.0,0.0
2021-11-06 15:00:00,15.2,45.0,29.0,34.0,27.2,27.7,0.0
2021-11-06 16:00:00,14.7,44.0,73.9,37.0,41.7,34.8,130.0
2021-11-06 17:00:00,13.9,44.0,72.2,39.9,44.2,39.6,160.0
2021-11-06 18:00:00,13.6,44.2,72.1,39.7,44.1,39.5,130.0
2021-11-06 19:00:00,13.5,44.2,73.9,39.8,44.3,39.5,130.0
2021-11-06 20:00:00,9.9,43.1,75.3,39.2,43.6,39.5,130.0
2021-11-06 21:00:00,9.6,43.3,73.0,38.5,42.9,38.6,110.0
2021-11-06 22:00:00,9.7,43.4,71.9,39.2,39.7,39.1,110.0
2021-11-06 23:00:00,9.8,43.2,35.4,38.0,35.7,34.2,0.0
2021-11-07 00:00:00,9.6,43.4,33.1,36.9,31.9,32.7,0.0
2021-11-07 01:00:00,9.5,43.4,30.1,35.9,28.4,28.5,0.0
2021-11-07 02:00:00,9.3,43.7,30.2,35.0,30.9,27.7,0.0
2021-11-07 03:00:00,9.2,43.6,29.7,34.3,30.5,27.2,0.0
2021-11-07 04:00:00,8.9,43.8,29.3,33.9,29.5,26.4,0.0
2021-11-07 05:00:00,8.9,43.9,29.1,33.9,29.4,25.9,0.0
2021-11-07 06:00:00,9.1,43.8,64.0,35.3,35.8,25.8,0.0
2021-11-07 07:00:00,9.3,43.8,77.2,40.0,44.7,38.6,210.0
2021-11-07 08:00:00,9.7,43.4,72.7,38.7,43.2,38.8,130.0
2021-11-07 09:00:00,10.8,42.4,70.0,38.2,42.5,38.4,120.0
2021-11-07 10:00:00,12.3,41.3,39.3,37.2,36.5,34.7,40.0
2021-11-07 11:00:00,13.3,40.6,33.2,36.2,33.5,33.2,0.0
2021-11-07 12:00:00,14.2,40.0,30.3,35.2,28.4,28.9,0.0
2021-11-07 13:00:00,14.2,40.0,29.0,34.4,28.5,28.4,0.0
2021-11-07 14:00:00,14.0,40.0,29.4,33.7,30.0,27.0,0.0
2021-11-07 15:00:00,14.7,40.0,29.0,33.1,29.3,26.5,0.0
2021-11-07 16:00:00,13.6,40.3,28.7,33.0,28.6,26.0,0.0
2021-11-07 17:00:00,12.6,41.0,67.9,33.5,37.8,30.8,90.0
2021-11-07 18:00:00,11.8,41.7,72.3,38.4,42.6,37.4,140.0
2021-11-07 19:00:00,11.3,42.1,68.2,37.1,41.1,37.6,110.0
2021-11-07 20:00:00,11.0,42.4,70.4,37.6,42.0,37.9,120.0
2021-11-07 21:00:00,11.4,42.0,71.6,38.1,42.4,38.3,120.0
2021-11-07 22:00:00,10.7,42.4,69.9,37.9,42.3,38.3,110.0
2021-11-07 23:00:00,10.3,42.8,35.5,36.7,35.5,34.1,0.0
2021-11-08 00:00:00,10.1,43.0,32.0,35.8,31.4,32.5,0.0
2021-11-08 01:00:00,9.6,43.2,29.7,34.8,28.5,29.0,0.0
2021-11-08 02:00:00,10.3,42.8,29.1,34.0,28.3,27.6,0.0
2021-11-08 03:00:00,10.5,42.8,28.5,33.3,28.3,26.7,0.0
2021-11-08 04:00:00,10.4,42.8,28.4,32.7,28.4,26.4,0.0
2021-11-08 05:00:00,10.5,44.5,61.9,36.6,37.4,26.4,0.0
2021-11-08 06:00:00,10.3,44.6,74.7,39.5,44.3,37.5,190.0
2021-11-08 07:00:00,10.4,44.5,74.5,40.6,45.1,40.2,160.0
2021-11-08 08:00:00,11.4,44.2,72.9,39.9,44.4,39.7,130.0
2021-11-08 09:00:00,10.7,44.5,73.5,39.6,44.0,39.4,130.0
2021-11-08 10:00:00,11.1,44.3,72.4,39.5,43.8,39.4,130.0
2021-11-08 11:00:00,10.7,44.4,73.6,39.5,44.0,39.4,130.0
2021-11-08 12:00:00,10.6,44.5,73.5,39.8,44.3,39.7,130.0
2021-11-08 13:00:00,10.7,44.4,74.5,39.8,44.3,39.6,130.0
2021-11-08 14:00:00,10.6,44.5,73.5,39.7,44.2,39.6,130.0
2021-11-08 15:00:00,10.4,44.6,78.5,39.5,44.2,39.4,130.0
2021-11-08 16:00:00,10.3,44.6,74.7,40.2,44.7,39.9,130.0
2021-11-08 17:00:00,9.8,44.8,74.5,39.7,44.2,39.6,120.0
2021-11-08 18:00:00,9.8,44.8,75.9,40.4,45.0,40.3,130.0
2021-11-08 19:00:00,9.8,44.9,75.2,40.5,44.9,40.5,140.0
2021-11-08 20:00:00,9.6,45.0,76.5,40.5,45.1,40.4,130.0
2021-11-08 21:00:00,9.4,45.0,75.3,40.7,45.2,40.6,140.0
2021-11-08 22:00:00,9.3,45.1,41.0,39.5,37.2,35.1,40.0
2021-11-08 23:00:00,9.2,45.1,34.1,38.4,34.2,33.6,0.0
2021-11-09 00:00:00,9.1,45.0,31.7,37.2,29.6,30.1,0.0
2021-11-09 01:00:00,9.0,45.1,29.3,36.3,28.6,28.4,0.0
2021-11-09 02:00:00,8.9,45.3,30.1,35.5,29.2,27.3,0.0
2021-11-09 03:00:00,8.8,45.3,29.8,34.9,29.9,26.7,0.0
2021-11-09 04:00:00,8.8,45.3,29.2,34.3,29.1,26.3,0.0
2021-11-09 05:00:00,8.7,45.3,29.3,34.1,29.7,25.8,0.0
2021-11-09 06:00:00,8.7,45.3,57.8,28.7,32.2,26.7,0.0
2021-11-09 07:00:00,8.7,45.4,71.3,41.3,45.6,39.0,210.0
2021-11-09 08:00:00,8.9,45.2,77.6,40.8,45.5,40.4,150.0
2021-11-09 09:00:00,8.6,45.3,77.5,40.6,45.1,40.1,140.0
2021-11-09 10:00:00,8.6,45.4,77.2,40.4,45.2,40.1,150.0
2021-11-09 11:00:00,8.7,45.3,78.4,40.7,45.5,40.3,140.0
2021-11-09 12:00:00,8.0,45.7,77.4,40.6,45.3,40.3,140.0
2021-11-09 13:00:00,7.9,45.7,78.3,40.8,45.5,40.3,150.0
2021-11-09 14:00:00,7.8,45.3,78.2,40.9,45.6,40.5,140.0
2021-11-09 15:00:00,8.0,45.2,77.4,40.6,45.3,40.4,140.0
2021-11-09 16:00:00,8.1,45.3,77.2,40.5,45.3,40.3,140.0
2021-11-09 17:00:00,8.1,45.3,76.6,40.2,44.9,40.2,130.0
2021-11-09 18:00:00,8.2,45.2,77.1,40.2,44.8,40.2,140.0
2021-11-09 19:00:00,8.1,45.3,76.6,40.2,44.7,40.1,130.0
2021-11-09 20:00:00,8.2,45.2,75.3,40.3,44.8,40.2,130.0
2021-11-09 21:00:00,8.2,45.2,74.6,40.1,44.6,40.1,140.0
2021-11-09 22:00:00,8.1,45.3,73.8,40.5,40.8,40.3,120.0
2021-11-09 23:00:00,7.8,45.3,35.8,39.2,36.3,34.6,0.0
2021-11-10 00:00:00,6.3,46.2,33.3,38.1,32.4,32.8,0.0
2021-11-10 01:00:00,5.0,46.9,30.1,36.9,28.4,28.8,0.0
2021-11-10 02:00:00,4.5,47.3,30.5,36.2,29.4,27.6,0.0
2021-11-10 03:00:00,4.0,47.8,30.0,35.5,29.9,26.7,0.0
2021-11-10 04:00:00,3.5,48.4,29.6,35.0,29.8,26.0,0.0
2021-11-10 05:00:00,3.1,48.8,29.2,34.7,29.0,25.2,0.0
2021-11-10 06:00:00,3.0,48.7,32.8,32.6,35.9,26.4,0.0
2021-11-10 07:00:00,3.6,48.1,83.6,42.7,47.9,39.2,230.0
2021-11-10 08:00:00,4.4,47.6,82.3,43.1,48.0,42.0,190.0
2021-11-10 09:00:00,5.6,46.7,80.1,41.8,46.6,41.3,150.0
2021-11-10 10:00:00,6.4,46.1,79.2,41.1,45.9,40.7,150.0
2021-11-10 11:00:00,6.4,46.2,78.2,40.9,45.7,40.5,150.0
2021-11-10 12:00:00,7.3,43.9,77.6,40.6,45.1,40.3,140.0
2021-11-10 13:00:00,8.3,43.5,74.4,38.6,43.1,38.8,110.0
2021-11-10 14:00:00,9.3,43.1,73.2,38.8,43.2,38.9,130.0
2021-11-10 15:00:00,9.1,43.2,72.6,38.5,43.0,38.8,120.0
2021-11-10 16:00:00,9.1,43.2,73.3,38.5,43.0,38.7,120.0
2021-11-10 17:00:00,9.1,43.2,73.9,38.6,43.0,38.9,130.0
2021-11-10 18:00:00,8.8,43.2,75.0,38.7,43.3,38.9,120.0
2021-11-10 19:00:00,8.4,43.4,75.8,39.2,43.7,39.3,130.0
2021-11-10 20:00:00,7.9,43.6,74.8,39.2,43.7,39.5,130.0
2021-11-10 21:00:00,8.1,43.6,75.4,39.1,43.5,39.4,120.0
2021-11-10 22:00:00,7.9,43.7,74.4,39.0,39.9,39.1,130.0
2021-11-10 23:00:00,7.7,43.7,35.4,37.7,35.9,34.2,0.0
2021-11-11 00:00:00,7.3,43.9,32.6,36.7,31.4,31.6,0.0
2021-11-11 01:00:00,6.9,44.2,29.6,35.8,28.3,29.0,0.0
2021-11-11 02:00:00,6.6,44.2,30.0,35.0,29.9,27.5,0.0
2021-11-11 03:00:00,6.4,44.4,29.6,34.3,30.1,26.7,0.0
2021-11-11 04:00:00,6.1,44.5,29.4,34.2,29.7,26.1,0.0
2021-11-11 05:00:00,5.6,44.6,29.1,34.0,29.4,25.5,0.0
2021-11-11 06:00:00,5.4,44.7,84.0,37.2,42.1,32.9,110.0
2021-11-11 07:00:00,5.1,44.9,78.1,40.6,45.3,40.0,190.0
2021-11-11 08:00:00,5.8,44.6,79.0,40.4,45.2,39.9,150.0
2021-11-11 09:00:00,7.1,44.0,76.0,39.7,44.3,39.6,130.0
2021-11-11 10:00:00,8.1,43.6,75.6,39.0,43.6,39.1,130.0
2021-11-11 11:00:00,8.9,43.2,72.7,38.5,43.0,38.6,130.0
2021-11-11 12:00:00,10.2,42.7,71.0,37.9,42.2,38.3,120.0
2021-11-11 13:00:00,11.8,42.0,68.2,37.9,42.0,38.2,110.0
2021-11-11 14:00:00,11.8,46.1,34.8,36.8,35.9,34.6,0.0
2021-11-11 15:00:00,11.1,46.5,32.6,35.9,32.1,32.7,0.0
2021-11-11 16:00:00,10.4,46.8,29.4,35.0,28.4,28.3,0.0
2021-11-11 17:00:00,9.5,47.5,49.1,34.9,38.1,34.5,110.0
2021-11-11 18:00:00,9.1,47.7,76.7,42.2,47.1,40.5,180.0
2021-11-11 19:00:00,8.8,47.7,76.8,43.6,48.3,42.1,180.0
2021-11-11 20:00:00,8.3,48.1,77.8,43.6,48.4,42.3,170.0
2021-11-11 21:00:00,8.1,48.2,75.3,43.7,48.1,42.4,170.0
2021-11-11 22:00:00,7.8,48.4,78.5,44.1,48.8,42.9,170.0
2021-11-11 23:00:00,6.2,49.3,38.0,42.7,38.6,35.7,0.0
2021-11-12 00:00:00,5.1,49.9,35.4,41.3,34.4,34.1,0.0
2021-11-12 01:00:00,4.9,50.1,32.1,39.5,28.5,29.0,0.0
2021-11-12 02:00:00,4.2,50.4,30.6,38.0,27.6,27.8,0.0
2021-11-12 03:00:00,3.9,50.6,29.6,33.3,27.3,26.8,0.0
2021-11-12 04:00:00,3.5,50.9,31.8,24.3,31.7,26.1,0.0
2021-11-12 05:00:00,3.0,51.2,37.2,23.1,35.8,25.2,0.0
2021-11-12 06:00:00,2.7,51.4,84.2,36.8,42.3,33.0,130.0
2021-11-12 07:00:00,2.7,51.3,83.1,44.4,49.6,41.7,210.0
2021-11-12 08:00:00,3.8,50.6,84.3,46.1,51.3,43.8,220.0
2021-11-12 09:00:00,5.0,49.8,80.3,45.0,49.9,43.6,180.0
2021-11-12 10:00:00,7.1,48.8,78.6,43.9,48.6,42.6,170.0
2021-11-12 11:00:00,7.9,48.3,76.7,43.2,47.8,42.2,170.0
2021-11-12 12:00:00,8.9,47.7,74.1,43.4,47.8,42.1,160.0
2021-11-12 13:00:00,9.7,47.3,68.2,42.2,40.6,40.3,120.0
2021-11-12 14:00:00,10.6,46.8,36.5,41.0,36.3,34.8,0.0
2021-11-12 15:00:00,10.9,44.1,47.0,34.7,34.7,33.8,60.0
2021-11-12 16:00:00,10.2,44.5,73.4,38.5,42.7,36.4,110.0
2021-11-12 17:00:00,9.2,45.3,74.2,40.8,45.2,40.4,160.0
2021-11-12 18:00:00,8.0,46.1,76.9,41.1,45.7,40.7,150.0
2021-11-12 19:00:00,6.8,46.8,77.6,41.7,46.4,40.9,150.0
2021-11-12 20:00:00,6.1,47.4,79.3,42.6,47.4,41.8,170.0
2021-11-12 21:00:00,5.2,47.8,79.2,42.9,47.7,42.0,160.0
2021-11-12 22:00:00,4.7,48.2,76.7,42.9,42.8,41.9,160.0
2021-11-12 23:00:00,3.8,48.8,36.8,41.5,36.9,34.9,0.0
2021-11-13 00:00:00,3.4,49.2,34.0,40.2,32.3,32.9,0.0
2021-11-13 01:00:00,3.0,49.6,30.8,38.8,27.8,28.8,0.0
2021-11-13 02:00:00,2.4,50.1,30.9,38.1,28.7,27.4,0.0
2021-11-13 03:00:00,2.0,50.4,30.0,37.2,28.6,26.4,0.0
2021-11-13 04:00:00,1.7,50.5,29.6,36.5,29.6,25.4,0.0
2021-11-13 05:00:00,1.0,51.0,29.4,36.1,29.1,24.6,0.0
2021-11-13 06:00:00,1.0,51.2,69.3,27.8,31.6,24.9,0.0
2021-11-13 07:00:00,0.8,48.4,80.7,41.3,46.2,38.4,220.0
2021-11-13 08:00:00,1.8,47.9,84.9,43.3,48.4,42.1,200.0
2021-11-13 09:00:00,2.8,47.2,83.3,42.2,47.4,41.6,170.0
2021-11-13 10:00:00,4.4,46.4,78.8,41.2,45.9,40.8,150.0
2021-11-13 11:00:00,6.1,45.5,77.2,40.5,45.2,40.2,150.0
2021-11-13 12:00:00,8.0,44.6,72.5,39.6,40.3,39.6,120.0
2021-11-13 13:00:00,9.3,44.1,36.0,38.5,35.8,34.5,0.0
2021-11-13 14:00:00,9.9,43.7,32.8,37.5,31.1,31.6,0.0
2021-11-13 15:00:00,10.3,43.6,29.8,36.5,28.0,28.2,0.0
2021-11-13 16:00:00,8.9,44.2,30.0,35.7,29.7,27.2,0.0
2021-11-13 17:00:00,7.2,44.9,78.8,38.9,43.9,35.7,160.0
2021-11-13 18:00:00,6.5,45.2,77.1,41.1,45.9,40.5,180.0
2021-11-13 19:00:00,6.0,45.5,76.6,41.1,45.7,40.5,150.0
2021-11-13 20:00:00,5.6,45.7,78.0,41.2,45.9,40.8,150.0
2021-11-13 21:00:00,5.2,45.9,78.4,41.4,46.1,40.8,150.0
2021-11-13 22:00:00,4.8,46.0,78.0,41.2,43.3,40.7,150.0
2021-11-13 23:00:00,4.3,46.4,35.6,39.7,35.7,34.5,0.0
2021-11-14 00:00:00,3.7,46.7,33.7,38.7,33.8,32.9,0.0
2021-11-14 01:00:00,3.4,47.0,30.8,37.7,30.0,28.2,0.0
2021-11-14 02:00:00,2.7,47.3,31.6,37.4,31.3,27.3,0.0
2021-11-14 03:00:00,2.3,47.5,31.6,37.5,31.1,26.5,0.0
2021-11-14 04:00:00,1.8,47.9,31.2,37.3,30.5,26.0,0.0
2021-11-14 05:00:00,1.5,48.1,31.1,36.9,30.4,25.7,0.0
2021-11-14 06:00:00,1.6,47.4,68.5,27.3,32.1,25.1,0.0
2021-11-14 07:00:00,1.6,47.4,85.6,42.2,47.6,39.7,250.0
2021-11-14 08:00:00,2.6,47.0,81.0,41.6,46.5,41.0,170.0
2021-11-14 09:00:00,4.2,46.3,79.3,41.7,46.4,41.2,160.0
2021-11-14 10:00:00,6.5,45.1,75.9,40.7,45.2,40.2,150.0
2021-11-14 11:00:00,7.5,44.2,73.3,39.8,44.2,39.6,140.0
2021-11-14 12:00:00,8.1,43.7,72.4,39.5,43.9,39.4,70.0
2021-11-14 13:00:00,9.7,42.9,70.3,38.7,42.9,38.7,180.0
2021-11-14 14:00:00,10.0,42.6,34.7,37.4,35.7,34.5,0.0
2021-11-14 15:00:00,9.8,42.7,32.6,36.5,31.6,31.5,0.0
2021-11-14 16:00:00,8.5,43.6,29.8,35.6,28.9,28.2,0.0
2021-11-14 17:00:00,7.8,44.0,77.4,38.5,40.7,31.7,90.0
2021-11-14 18:00:00,7.5,44.4,75.4,40.0,44.5,39.6,190.0
2021-11-14 19:00:00,7.1,46.2,77.8,42.2,46.8,40.6,160.0
2021-11-14 20:00:00,6.7,46.4,76.7,41.5,46.0,40.9,150.0
2021-11-14 21:00:00,5.8,46.7,79.7,42.2,47.2,40.7,160.0
2021-11-14 22:00:00,5.4,46.9,78.9,42.2,42.4,41.5,150.0
2021-11-14 23:00:00,5.0,46.9,36.2,40.7,36.3,34.6,0.0
2021-11-15 00:00:00,5.1,46.9,33.8,39.6,32.6,33.1,0.0
2021-11-15 01:00:00,4.4,47.4,31.3,38.6,30.0,28.2,0.0
2021-11-15 02:00:00,4.0,47.8,32.0,38.8,31.6,26.9,0.0
2021-11-15 03:00:00,3.3,48.4,32.4,38.9,31.8,26.5,0.0
2021-11-15 04:00:00,2.7,48.9,32.1,38.8,31.4,25.8,0.0
2021-11-15 05:00:00,2.3,48.3,37.5,39.1,39.5,25.8,0.0
2021-11-15 06:00:00,2.5,48.3,84.4,34.6,40.1,30.7,70.0
2021-11-15 07:00:00,4.0,46.8,84.4,42.5,47.5,41.2,240.0
2021-11-15 08:00:00,5.7,45.8,79.6,40.7,45.4,40.3,150.0
2021-11-15 09:00:00,6.5,45.6,78.3,40.8,45.5,40.3,150.0
2021-11-15 10:00:00,7.2,45.5,77.5,40.5,45.2,40.2,150.0
