datetime,t_amb,t_ref,t_sup_prim,t_ret_prim,t_sup_sec,t_ret_sec,delta_e
2020-12-02 22:00:00,3.3,51.5,82.6,45.8,43.9,42.7,350.0
2020-12-02 23:00:00,3.4,51.5,79.7,44.6,42.7,42.1,0.0
2020-12-03 00:00:00,3.4,51.3,64.8,41.0,41.1,40.4,0.0
2020-12-03 01:00:00,3.3,51.7,57.9,38.8,40.0,40.3,0.0
2020-12-03 02:00:00,3.1,51.9,52.3,36.9,38.6,39.9,0.0
2020-12-03 03:00:00,2.9,52.4,47.9,35.2,37.3,39.2,0.0
2020-12-03 04:00:00,2.6,53.0,44.1,33.7,36.0,38.6,0.0
2020-12-03 05:00:00,2.7,52.6,41.0,32.4,34.9,37.9,0.0
2020-12-03 06:00:00,2.9,52.4,64.7,44.7,43.5,34.5,313.0
2020-12-03 07:00:00,2.6,52.6,85.0,53.6,53.8,43.6,558.0
2020-12-03 08:00:00,3.9,50.1,84.3,49.5,50.8,42.4,417.0
2020-12-03 09:00:00,5.8,47.6,81.1,45.6,47.3,40.3,345.0
2020-12-03 10:00:00,7.3,47.0,80.4,45.7,47.2,39.7,333.0
2020-12-03 11:00:00,8.8,46.3,76.6,45.1,46.1,39.4,330.0
2020-12-03 12:00:00,9.5,46.0,75.4,44.3,45.3,38.7,305.0
2020-12-03 13:00:00,9.7,45.8,75.5,44.5,45.6,38.8,311.0
2020-12-03 14:00:00,9.6,45.0,73.4,43.5,44.7,38.1,285.0
2020-12-03 15:00:00,8.2,45.2,75.3,44.4,45.5,38.6,311.0
2020-12-03 16:00:00,7.4,45.4,77.6,44.1,45.5,38.9,315.0
2020-12-03 17:00:00,7.2,45.5,78.9,44.2,45.7,38.9,309.0
2020-12-03 18:00:00,6.9,45.5,78.0,44.2,45.7,38.9,310.0
2020-12-03 19:00:00,6.7,45.6,77.9,44.1,45.6,38.9,304.0
2020-12-03 20:00:00,6.5,45.6,77.7,44.0,45.7,38.9,303.0
2020-12-03 21:00:00,6.5,45.6,79.0,44.5,46.1,39.2,312.0
2020-12-03 22:00:00,6.3,45.6,76.9,43.4,39.5,39.0,285.0
2020-12-03 23:00:00,5.5,45.8,74.3,34.0,37.4,33.7,0.0
2020-12-04 00:00:00,5.2,45.9,71.5,32.6,53.8,31.9,0.0
2020-12-04 01:00:00,5.0,46.2,63.7,32.1,47.3,32.6,0.0
2020-12-04 02:00:00,4.9,46.2,57.7,31.6,46.4,32.8,0.0
2020-12-04 03:00:00,4.9,46.2,57.5,31.1,45.8,32.5,0.0
2020-12-04 04:00:00,5.0,46.0,57.9,31.1,46.0,32.0,0.0
2020-12-04 05:00:00,5.1,45.9,56.9,31.8,46.0,31.3,0.0
2020-12-04 06:00:00,5.4,45.8,55.0,34.4,45.8,29.2,0.0
2020-12-04 07:00:00,5.5,45.8,80.5,47.0,47.9,39.7,525.0
2020-12-04 08:00:00,6.1,45.7,79.8,43.3,45.4,38.2,299.0
2020-12-04 09:00:00,6.5,45.6,80.0,44.2,45.9,38.6,329.0
2020-12-04 10:00:00,7.1,45.5,79.3,44.1,45.8,38.7,318.0
2020-12-04 11:00:00,7.5,45.4,78.3,44.1,45.6,38.7,319.0
2020-12-04 12:00:00,7.4,45.4,78.3,43.9,45.6,38.7,310.0
2020-12-04 13:00:00,8.2,45.3,78.4,44.0,45.5,38.7,307.0
2020-12-04 14:00:00,8.4,47.2,77.3,45.6,46.6,38.8,316.0
2020-12-04 15:00:00,8.8,47.1,75.4,46.4,47.2,40.0,349.0
2020-12-04 16:00:00,8.1,47.2,76.8,46.8,47.8,40.2,340.0
2020-12-04 17:00:00,8.1,47.3,78.0,46.2,47.3,40.2,338.0
2020-12-04 18:00:00,8.1,47.2,77.9,46.1,47.3,40.2,329.0
2020-12-04 19:00:00,8.0,47.3,78.0,46.2,47.5,40.2,330.0
2020-12-04 20:00:00,8.2,47.2,77.8,46.2,47.4,40.2,328.0
2020-12-04 21:00:00,8.3,47.2,76.9,46.2,47.3,40.3,327.0
2020-12-04 22:00:00,7.9,47.3,73.7,42.8,39.8,38.9,111.0
2020-12-04 23:00:00,7.5,47.4,70.3,36.3,34.3,33.4,0.0
2020-12-05 00:00:00,7.9,47.3,67.4,32.2,33.2,31.0,0.0
2020-12-05 01:00:00,7.5,47.4,66.9,30.0,35.7,29.7,0.0
2020-12-05 02:00:00,7.5,47.4,65.6,28.2,37.8,27.8,0.0
2020-12-05 03:00:00,7.4,47.4,64.2,28.1,41.2,28.1,0.0
2020-12-05 04:00:00,7.2,47.5,62.7,28.5,42.4,28.5,0.0
2020-12-05 05:00:00,7.3,47.4,61.8,28.7,43.9,28.5,0.0
2020-12-05 06:00:00,7.5,47.4,60.7,28.9,52.1,28.1,0.0
2020-12-05 07:00:00,6.9,47.5,81.9,49.5,49.5,38.7,427.0
2020-12-05 08:00:00,6.8,47.6,80.3,45.6,47.2,39.9,358.0
2020-12-05 09:00:00,9.7,46.9,78.6,45.1,46.4,39.5,331.0
2020-12-05 10:00:00,11.6,46.5,75.0,44.9,46.0,39.1,310.0
2020-12-05 11:00:00,12.6,46.2,73.2,44.9,45.8,39.1,311.0
2020-12-05 12:00:00,13.5,46.1,71.6,44.6,45.6,38.9,302.0
2020-12-05 13:00:00,13.3,42.2,69.9,41.1,38.6,38.1,260.0
2020-12-05 14:00:00,14.0,42.0,67.2,41.6,42.5,37.5,230.0
2020-12-05 15:00:00,13.4,42.2,65.4,41.1,41.8,36.3,226.0
2020-12-05 16:00:00,12.4,42.5,68.7,41.7,42.6,36.9,257.0
2020-12-05 17:00:00,11.5,42.8,70.3,41.4,42.8,37.3,255.0
2020-12-05 18:00:00,10.5,43.1,69.8,41.6,42.7,37.4,253.0
2020-12-05 19:00:00,10.1,43.8,73.4,42.1,43.6,37.6,260.0
2020-12-05 20:00:00,9.9,43.9,73.7,42.5,43.8,37.9,266.0
2020-12-05 21:00:00,9.5,44.4,75.3,42.7,44.2,38.1,269.0
2020-12-05 22:00:00,10.3,44.4,72.8,42.3,39.1,38.3,266.0
2020-12-05 23:00:00,10.4,44.4,68.8,34.1,38.5,33.8,0.0
2020-12-06 00:00:00,10.6,44.4,66.7,32.8,50.2,32.1,0.0
2020-12-06 01:00:00,10.6,44.3,61.0,31.9,46.5,32.2,0.0
2020-12-06 02:00:00,10.3,44.4,54.9,31.5,42.1,32.4,0.0
2020-12-06 03:00:00,10.4,44.3,54.5,31.0,44.1,32.0,0.0
2020-12-06 04:00:00,10.2,44.4,54.3,30.7,43.7,31.7,0.0
2020-12-06 05:00:00,10.0,44.4,52.8,30.9,43.3,31.1,0.0
2020-12-06 06:00:00,9.5,44.5,52.4,31.3,43.4,30.7,0.0
2020-12-06 07:00:00,8.7,44.5,79.5,43.1,45.0,39.2,492.0
2020-12-06 08:00:00,9.9,44.4,79.1,42.3,44.2,37.8,266.0
2020-12-06 09:00:00,11.4,44.2,74.8,42.1,43.7,37.8,270.0
2020-12-06 10:00:00,12.6,44.1,73.5,44.3,45.1,38.3,286.0
2020-12-06 11:00:00,13.1,44.1,71.7,42.5,43.7,38.0,266.0
2020-12-06 12:00:00,13.4,44.0,69.4,42.0,43.4,37.6,258.0
2020-12-06 13:00:00,13.1,44.0,71.0,43.4,44.3,38.2,283.0
2020-12-06 14:00:00,12.6,44.1,66.9,43.1,43.6,37.9,260.0
2020-12-06 15:00:00,12.3,44.1,67.4,43.6,44.1,38.2,273.0
2020-12-06 16:00:00,11.9,44.2,68.4,44.0,44.6,38.5,276.0
2020-12-06 17:00:00,11.9,44.2,68.3,44.0,44.7,38.6,277.0
2020-12-06 18:00:00,11.4,44.2,70.1,44.3,45.0,38.7,277.0
2020-12-06 19:00:00,11.5,44.2,70.2,43.6,44.5,38.6,270.0
2020-12-06 20:00:00,11.5,44.2,70.1,43.5,44.5,38.6,266.0
2020-12-06 21:00:00,11.5,44.2,68.8,43.2,44.1,38.3,257.0
2020-12-06 22:00:00,11.5,44.2,63.7,43.7,44.0,38.0,249.0
2020-12-06 23:00:00,11.2,44.3,53.8,38.1,35.4,35.6,0.0
2020-12-07 00:00:00,10.9,44.3,49.7,36.1,36.5,34.6,0.0
2020-12-07 01:00:00,10.8,44.3,46.7,34.4,36.6,34.5,0.0
2020-12-07 02:00:00,10.9,44.3,44.1,33.3,36.1,34.4,0.0
2020-12-07 03:00:00,10.9,44.3,43.9,32.3,36.7,34.3,0.0
2020-12-07 04:00:00,10.8,44.3,42.2,31.7,35.6,33.6,0.0
2020-12-07 05:00:00,9.8,44.4,51.4,33.7,32.1,23.3,0.0
2020-12-07 06:00:00,10.3,44.4,72.1,45.5,45.9,39.1,446.0
2020-12-07 07:00:00,10.1,44.4,71.8,43.9,44.8,38.5,283.0
2020-12-07 08:00:00,10.4,44.4,71.8,44.1,45.1,38.8,285.0
2020-12-07 09:00:00,9.7,44.4,70.8,43.3,44.4,38.3,279.0
2020-12-07 10:00:00,7.3,44.7,72.0,43.4,44.4,38.3,273.0
2020-12-07 11:00:00,6.5,44.8,74.5,44.2,45.3,38.9,298.0
2020-12-07 12:00:00,6.2,44.8,75.2,43.5,45.0,38.9,286.0
2020-12-07 13:00:00,5.8,44.9,76.5,43.4,44.9,38.7,277.0
2020-12-07 14:00:00,6.2,44.8,75.4,43.2,44.7,38.7,277.0
2020-12-07 15:00:00,5.6,44.9,75.3,43.2,44.7,38.6,274.0
2020-12-07 16:00:00,5.1,44.9,76.8,43.6,45.2,38.9,280.0
2020-12-07 17:00:00,4.8,46.4,77.7,45.5,46.9,39.8,306.0
2020-12-07 18:00:00,4.5,46.4,78.0,44.9,46.5,39.9,305.0
2020-12-07 19:00:00,4.0,48.3,79.0,46.7,47.9,40.3,314.0
2020-12-07 20:00:00,3.6,48.6,79.3,48.1,48.5,41.5,343.0
2020-12-07 21:00:00,3.9,47.6,80.6,46.5,48.0,41.1,327.0
2020-12-07 22:00:00,3.0,49.3,80.8,46.0,42.6,40.9,315.0
2020-12-07 23:00:00,3.2,48.8,77.2,35.8,43.8,35.7,0.0
2020-12-08 00:00:00,3.5,48.3,72.5,34.1,55.2,34.2,0.0
2020-12-08 01:00:00,3.1,49.8,63.6,33.1,46.2,34.8,0.0
2020-12-08 02:00:00,3.4,48.8,59.9,32.1,47.9,34.3,0.0
2020-12-08 03:00:00,3.5,48.6,63.6,32.1,50.3,33.3,0.0
2020-12-08 04:00:00,3.4,49.0,59.8,31.6,49.2,31.9,0.0
2020-12-08 05:00:00,3.1,49.5,61.9,32.9,53.4,31.0,0.0
2020-12-08 06:00:00,2.9,49.2,74.9,42.6,42.3,29.6,190.0
2020-12-08 07:00:00,3.0,49.0,84.2,48.9,50.0,42.5,504.0
2020-12-08 08:00:00,3.4,48.0,84.0,47.0,49.0,40.9,336.0
2020-12-08 09:00:00,3.8,47.0,83.0,45.0,46.9,40.2,328.0
2020-12-08 10:00:00,5.2,45.9,80.8,44.0,46.0,39.1,294.0
2020-12-08 11:00:00,5.7,45.8,79.2,43.9,45.7,39.0,301.0
2020-12-08 12:00:00,6.6,45.6,78.5,43.6,45.4,38.8,294.0
2020-12-08 13:00:00,6.8,45.5,74.4,43.9,45.2,38.7,289.0
2020-12-08 14:00:00,6.7,45.6,74.8,44.0,45.4,38.8,296.0
2020-12-08 15:00:00,5.9,45.7,78.6,44.5,46.0,38.8,298.0
2020-12-08 16:00:00,4.6,46.6,80.4,45.5,47.2,39.8,325.0
2020-12-08 17:00:00,4.0,48.7,82.3,46.8,48.3,40.6,342.0
2020-12-08 18:00:00,3.0,49.8,82.6,47.9,49.4,41.4,359.0
2020-12-08 19:00:00,2.5,50.7,85.0,49.6,51.1,42.2,380.0
2020-12-08 20:00:00,1.6,52.4,83.9,50.7,51.7,43.1,402.0
2020-12-08 21:00:00,1.8,47.4,83.9,45.0,47.1,40.1,291.0
2020-12-08 22:00:00,1.7,47.9,84.9,46.4,45.3,41.2,343.0
2020-12-08 23:00:00,1.6,48.1,80.8,35.8,44.1,35.7,0.0
2020-12-09 00:00:00,1.8,47.4,75.1,34.0,55.0,34.3,0.0
2020-12-09 01:00:00,1.6,48.1,65.1,32.7,46.4,34.9,0.0
2020-12-09 02:00:00,1.4,48.4,61.8,31.5,48.1,34.3,0.0
2020-12-09 03:00:00,2.2,47.0,54.9,30.5,43.4,34.2,0.0
2020-12-09 04:00:00,3.7,44.7,56.3,30.0,44.4,33.8,0.0
2020-12-09 05:00:00,3.2,45.0,53.4,29.7,42.9,33.7,0.0
2020-12-09 06:00:00,4.8,46.4,85.4,45.2,47.1,40.4,561.0
2020-12-09 07:00:00,5.5,47.5,81.2,46.0,47.5,39.1,300.0
2020-12-09 08:00:00,6.0,47.2,81.0,46.2,47.8,40.5,359.0
2020-12-09 09:00:00,5.7,47.5,79.9,45.8,47.3,40.2,330.0
2020-12-09 10:00:00,6.6,46.7,79.5,45.1,46.7,39.9,323.0
2020-12-09 11:00:00,7.3,46.2,78.1,44.5,46.1,39.5,307.0
2020-12-09 12:00:00,6.7,46.5,79.3,45.4,46.9,39.5,310.0
2020-12-09 13:00:00,6.8,46.6,79.2,44.7,46.4,39.7,318.0
2020-12-09 14:00:00,7.1,46.2,79.2,44.5,46.3,39.5,304.0
2020-12-09 15:00:00,6.4,46.8,78.5,45.4,46.8,39.6,310.0
2020-12-09 16:00:00,6.1,46.9,78.3,46.0,47.3,40.3,327.0
2020-12-09 17:00:00,5.3,46.6,79.4,44.9,46.6,39.9,304.0
2020-12-09 18:00:00,5.3,46.8,80.6,45.0,46.6,39.9,229.0
2020-12-09 19:00:00,4.8,47.1,80.5,44.6,46.7,40.1,385.0
2020-12-09 20:00:00,5.6,46.4,79.3,44.3,46.1,39.6,295.0
2020-12-09 21:00:00,5.9,46.2,78.9,44.2,45.9,39.5,292.0
2020-12-09 22:00:00,6.1,46.1,78.6,44.7,41.2,39.7,298.0
2020-12-09 23:00:00,6.3,46.1,72.2,36.2,39.8,35.8,0.0
2020-12-10 00:00:00,6.7,45.8,71.7,33.9,37.6,31.9,0.0
2020-12-10 01:00:00,6.5,46.0,69.9,28.7,47.6,28.7,0.0
2020-12-10 02:00:00,6.1,46.3,64.3,28.0,50.1,28.7,0.0
2020-12-10 03:00:00,5.2,46.8,56.9,27.9,44.6,29.3,0.0
2020-12-10 04:00:00,4.2,48.1,59.5,28.0,47.9,29.1,0.0
2020-12-10 05:00:00,4.8,47.1,56.8,28.1,46.9,28.9,0.0
2020-12-10 06:00:00,4.2,48.0,59.0,41.0,40.2,32.8,246.0
2020-12-10 07:00:00,4.1,48.1,74.5,51.9,51.1,40.9,444.0
2020-12-10 08:00:00,4.1,48.0,81.2,47.1,48.6,40.9,365.0
2020-12-10 09:00:00,4.7,47.6,81.1,46.5,47.9,40.4,339.0
2020-12-10 10:00:00,5.8,47.4,78.5,45.8,47.1,40.1,326.0
2020-12-10 11:00:00,6.7,46.9,75.4,45.2,46.2,39.7,314.0
2020-12-10 12:00:00,6.5,47.0,75.5,45.8,46.8,39.7,321.0
2020-12-10 13:00:00,7.6,46.3,74.9,45.8,46.8,39.8,320.0
2020-12-10 14:00:00,8.4,45.7,73.7,45.3,46.3,39.5,311.0
2020-12-10 15:00:00,8.4,45.7,77.1,45.1,46.3,39.3,301.0
2020-12-10 16:00:00,6.9,46.7,78.4,45.3,46.7,39.6,314.0
2020-12-10 17:00:00,5.9,47.3,79.6,46.0,47.4,40.2,328.0
2020-12-10 18:00:00,5.5,47.7,79.6,46.2,47.7,40.5,329.0
2020-12-10 19:00:00,5.5,47.6,80.4,46.2,47.8,40.4,326.0
2020-12-10 20:00:00,4.6,48.4,79.1,46.4,47.8,40.8,332.0
2020-12-10 21:00:00,4.1,48.9,82.4,48.2,49.4,41.5,354.0
2020-12-10 22:00:00,4.3,48.9,80.1,46.4,42.2,41.5,333.0
2020-12-10 23:00:00,4.1,48.9,77.6,35.9,40.3,35.7,0.0
2020-12-11 00:00:00,4.0,49.2,75.0,33.5,51.3,32.7,0.0
2020-12-11 01:00:00,4.0,49.3,68.1,31.1,51.2,32.0,0.0
2020-12-11 02:00:00,3.4,49.9,66.2,30.3,51.3,31.9,0.0
2020-12-11 03:00:00,3.1,50.2,61.9,29.5,49.5,31.7,0.0
2020-12-11 04:00:00,2.6,50.8,62.8,29.8,51.5,30.1,0.0
2020-12-11 05:00:00,2.4,51.1,59.7,29.3,50.2,29.4,0.0
2020-12-11 06:00:00,2.4,49.6,33.8,32.3,32.6,23.2,0.0
2020-12-11 07:00:00,3.1,48.6,75.5,50.3,50.2,40.4,536.0
2020-12-11 08:00:00,3.5,48.1,84.1,46.5,48.5,40.8,365.0
2020-12-11 09:00:00,4.4,46.8,82.4,45.5,47.4,40.4,335.0
2020-12-11 10:00:00,5.7,45.6,80.8,44.0,46.0,39.2,301.0
2020-12-11 11:00:00,6.0,45.5,80.5,43.8,45.7,39.0,300.0
2020-12-11 12:00:00,7.5,44.8,79.1,43.5,45.5,38.9,296.0
2020-12-11 13:00:00,7.3,44.9,79.1,43.3,45.0,38.7,290.0
2020-12-11 14:00:00,6.5,45.2,78.7,43.3,45.0,38.7,288.0
2020-12-11 15:00:00,6.1,47.6,78.9,46.8,48.0,40.7,354.0
2020-12-11 16:00:00,5.7,47.7,80.8,46.5,48.0,40.7,339.0
2020-12-11 17:00:00,5.5,47.8,78.6,46.2,47.6,40.7,331.0
2020-12-11 18:00:00,5.4,47.8,78.7,46.8,48.0,40.5,326.0
2020-12-11 19:00:00,5.3,47.9,78.2,47.0,48.2,40.8,334.0
2020-12-11 20:00:00,5.1,48.0,78.3,47.1,48.0,41.0,333.0
2020-12-11 21:00:00,5.0,48.0,78.5,47.0,48.3,40.9,333.0
2020-12-11 22:00:00,4.7,48.3,76.1,38.2,42.0,34.7,127.0
2020-12-11 23:00:00,4.3,48.7,73.1,34.2,56.3,33.7,0.0
2020-12-12 00:00:00,4.4,48.4,65.2,33.0,49.9,33.9,0.0
2020-12-12 01:00:00,4.2,48.9,64.6,31.8,50.9,33.5,0.0
2020-12-12 02:00:00,4.1,49.0,60.6,30.9,48.9,33.5,0.0
2020-12-12 03:00:00,4.0,48.9,60.5,31.4,49.3,31.5,0.0
2020-12-12 04:00:00,4.0,49.0,60.2,31.1,49.7,30.4,0.0
2020-12-12 05:00:00,4.0,49.3,58.5,30.7,48.5,29.0,0.0
2020-12-12 06:00:00,3.8,49.5,58.7,29.8,50.4,27.7,0.0
2020-12-12 07:00:00,3.8,49.3,85.3,52.1,51.4,38.1,418.0
2020-12-12 08:00:00,4.3,48.9,83.4,47.3,49.0,41.3,400.0
2020-12-12 09:00:00,5.3,47.9,82.2,46.3,47.9,40.9,345.0
2020-12-12 10:00:00,7.5,47.1,78.8,45.0,46.7,39.8,317.0
2020-12-12 11:00:00,7.4,47.1,77.9,45.7,47.0,39.9,321.0
2020-12-12 12:00:00,8.6,46.8,78.4,45.6,47.2,39.8,321.0
2020-12-12 13:00:00,8.0,47.0,76.9,45.5,46.7,39.9,323.0
2020-12-12 14:00:00,8.3,45.6,74.4,43.8,45.2,39.0,285.0
2020-12-12 15:00:00,7.7,45.7,76.4,43.9,45.3,38.9,290.0
2020-12-12 16:00:00,6.6,45.8,77.7,44.2,45.8,39.1,293.0
2020-12-12 17:00:00,6.3,45.8,78.5,44.5,45.9,39.2,298.0
2020-12-12 18:00:00,6.2,45.8,78.9,44.7,46.4,39.6,304.0
2020-12-12 19:00:00,6.3,45.8,78.3,44.5,46.2,39.5,297.0
2020-12-12 20:00:00,6.3,45.8,78.8,44.8,46.4,39.7,301.0
2020-12-12 21:00:00,6.2,45.8,78.5,44.2,45.9,39.4,290.0
2020-12-12 22:00:00,6.1,45.8,78.2,43.6,40.2,39.4,282.0
2020-12-12 23:00:00,5.9,45.9,74.5,34.2,41.3,33.8,0.0
2020-12-13 00:00:00,5.9,45.9,69.4,32.7,51.5,33.3,0.0
2020-12-13 01:00:00,5.4,45.9,61.0,31.8,44.1,33.7,0.0
2020-12-13 02:00:00,5.6,45.9,58.7,31.0,45.9,33.1,0.0
2020-12-13 03:00:00,5.4,45.9,60.3,30.8,46.5,32.4,0.0
2020-12-13 04:00:00,5.1,45.9,57.0,30.5,46.0,30.7,0.0
2020-12-13 05:00:00,5.4,45.9,55.1,29.8,45.2,30.1,0.0
2020-12-13 06:00:00,5.3,45.9,60.1,25.7,27.8,22.4,0.0
2020-12-13 07:00:00,5.3,45.9,80.8,44.4,46.2,39.8,521.0
2020-12-13 08:00:00,5.6,45.9,78.8,44.2,45.9,38.9,304.0
2020-12-13 09:00:00,5.8,45.9,79.1,44.7,46.5,39.4,313.0
2020-12-13 10:00:00,5.7,45.9,79.4,44.5,46.2,39.4,314.0
2020-12-13 11:00:00,5.6,45.9,78.1,44.5,46.2,39.3,302.0
2020-12-13 12:00:00,5.3,45.9,80.1,44.7,46.5,39.4,316.0
2020-12-13 13:00:00,5.7,45.9,78.7,44.8,46.4,39.6,309.0
2020-12-13 14:00:00,5.6,48.7,81.2,48.7,49.6,41.2,371.0
2020-12-13 15:00:00,5.9,48.7,81.0,47.7,49.1,41.3,353.0
2020-12-13 16:00:00,5.6,48.8,81.4,47.7,49.1,41.4,350.0
2020-12-13 17:00:00,5.0,49.0,80.9,47.7,49.0,41.3,354.0
2020-12-13 18:00:00,4.5,49.3,81.5,47.8,49.2,41.5,348.0
2020-12-13 19:00:00,4.4,49.5,83.4,48.2,49.8,42.0,370.0
2020-12-13 20:00:00,4.3,49.6,83.2,48.0,49.5,41.8,352.0
2020-12-13 21:00:00,4.8,49.2,83.5,48.2,49.8,41.9,357.0
2020-12-13 22:00:00,4.6,49.4,80.5,45.4,42.6,41.1,202.0
2020-12-13 23:00:00,4.6,49.3,74.5,40.0,37.2,35.0,0.0
2020-12-14 00:00:00,4.5,49.5,70.4,33.7,31.9,31.0,0.0
2020-12-14 01:00:00,4.5,49.4,69.9,29.9,31.5,29.5,0.0
2020-12-14 02:00:00,4.6,49.3,70.4,27.9,39.7,28.2,0.0
2020-12-14 03:00:00,4.1,50.1,69.5,28.6,47.0,28.9,0.0
2020-12-14 04:00:00,4.2,49.6,67.4,30.8,52.8,30.5,0.0
2020-12-14 05:00:00,4.2,49.9,61.0,30.2,50.1,30.8,0.0
2020-12-14 06:00:00,4.3,49.5,83.8,50.1,49.0,35.4,313.0
2020-12-14 07:00:00,4.6,49.4,76.5,47.7,49.2,41.9,442.0
2020-12-14 08:00:00,4.6,49.3,82.9,48.3,49.7,41.7,381.0
2020-12-14 09:00:00,4.5,49.5,83.5,48.2,49.8,41.5,370.0
2020-12-14 10:00:00,4.5,49.6,83.1,48.2,49.5,41.5,370.0
2020-12-14 11:00:00,4.5,49.3,81.7,47.9,49.2,41.5,362.0
2020-12-14 12:00:00,4.8,52.0,81.6,51.5,51.9,42.1,389.0
2020-12-14 13:00:00,4.7,52.2,82.1,51.8,52.3,43.6,435.0
2020-12-14 14:00:00,4.4,46.7,82.2,44.3,46.4,39.2,260.0
2020-12-14 15:00:00,4.1,46.8,81.5,44.9,46.7,39.8,322.0
2020-12-14 16:00:00,4.0,47.4,83.3,45.1,47.1,40.0,316.0
2020-12-14 17:00:00,4.0,47.2,82.6,45.2,47.4,40.2,319.0
2020-12-14 18:00:00,3.7,47.4,82.3,45.2,47.3,40.3,316.0
2020-12-14 19:00:00,3.9,47.3,82.2,45.2,47.0,40.1,316.0
2020-12-14 20:00:00,3.8,47.5,81.4,45.1,46.9,40.1,312.0
2020-12-14 21:00:00,3.8,47.3,81.6,45.1,47.1,40.1,313.0
2020-12-14 22:00:00,4.0,47.2,83.2,45.6,47.3,40.2,238.0
2020-12-14 23:00:00,4.05,47.05,77.0,39.7,49.6,37.35,36.0
2020-12-15 00:00:00,4.1,46.9,70.8,33.8,51.9,34.5,36.0
2020-12-15 01:00:00,4.1,47.2,61.8,32.8,44.0,34.9,0.0
2020-12-15 02:00:00,3.5,47.8,58.1,31.7,44.5,34.1,0.0
2020-12-15 03:00:00,3.6,47.5,62.5,31.6,48.2,31.0,0.0
2020-12-15 04:00:00,3.9,47.3,58.5,30.4,47.0,30.3,0.0
2020-12-15 05:00:00,3.9,47.3,58.9,29.4,47.1,29.4,0.0
2020-12-15 06:00:00,3.7,47.5,65.0,30.3,31.9,21.9,0.0
2020-12-15 07:00:00,4.1,46.9,73.8,47.5,48.2,41.3,556.0
2020-12-15 08:00:00,4.3,46.8,83.9,44.5,46.8,39.5,316.0
2020-12-15 09:00:00,4.6,46.4,82.8,44.3,46.2,39.4,318.0
2020-12-15 10:00:00,5.1,46.0,80.8,43.8,45.9,39.0,308.0
2020-12-15 11:00:00,5.6,46.0,79.9,43.4,45.4,38.8,299.0
2020-12-15 12:00:00,6.2,46.0,80.7,44.8,46.6,39.2,311.0
2020-12-15 13:00:00,6.3,46.0,80.2,43.7,45.6,39.0,305.0
2020-12-15 14:00:00,6.5,46.0,80.1,43.4,45.4,38.8,295.0
2020-12-15 15:00:00,6.3,46.0,80.8,45.1,46.8,39.5,321.0
2020-12-15 16:00:00,6.0,46.0,79.7,43.7,45.5,39.1,294.0
2020-12-15 17:00:00,6.0,46.0,79.0,43.5,45.3,38.9,292.0
2020-12-15 18:00:00,5.7,46.0,80.3,44.7,46.4,39.5,315.0
2020-12-15 19:00:00,6.0,46.0,79.7,44.7,46.4,39.6,307.0
2020-12-15 20:00:00,5.8,46.0,77.5,44.7,46.1,39.7,309.0
2020-12-15 21:00:00,5.9,46.0,79.6,44.8,46.6,39.7,306.0
2020-12-15 22:00:00,5.6,46.0,78.9,43.7,39.7,39.6,285.0
2020-12-15 23:00:00,5.5,46.0,75.9,34.2,39.8,33.5,0.0
2020-12-16 00:00:00,5.8,46.0,70.5,32.5,51.2,33.2,0.0
2020-12-16 01:00:00,5.5,46.0,61.8,31.7,43.3,33.5,0.0
2020-12-16 02:00:00,5.4,46.0,59.0,30.8,44.8,32.9,0.0
2020-12-16 03:00:00,4.9,46.0,61.4,30.8,46.9,30.9,0.0
2020-12-16 04:00:00,5.0,46.0,59.7,29.9,46.0,29.9,0.0
2020-12-16 05:00:00,4.9,46.2,58.9,28.1,48.6,28.2,0.0
2020-12-16 06:00:00,4.7,46.4,84.4,48.4,49.2,38.9,487.0
2020-12-16 07:00:00,4.7,46.3,83.1,44.6,46.6,39.3,322.0
2020-12-16 08:00:00,4.8,46.3,83.1,44.2,46.3,39.5,326.0
2020-12-16 09:00:00,5.5,46.0,82.8,43.6,45.9,39.0,306.0
2020-12-16 10:00:00,6.1,46.0,80.3,44.0,45.8,38.8,301.0
2020-12-16 11:00:00,7.3,46.0,80.3,44.3,46.2,39.2,313.0
2020-12-16 12:00:00,7.4,46.0,80.1,44.3,46.1,39.2,309.0
2020-12-16 13:00:00,6.9,46.0,79.8,44.2,46.1,39.2,303.0
2020-12-16 14:00:00,6.5,46.0,80.0,44.2,46.1,39.2,313.0
2020-12-16 15:00:00,5.6,45.9,80.0,44.2,46.0,39.1,308.0
2020-12-16 16:00:00,5.2,45.9,79.3,44.2,45.9,39.2,307.0
2020-12-16 17:00:00,4.5,46.6,82.7,44.7,46.8,39.5,318.0
2020-12-16 18:00:00,4.0,47.2,80.1,44.9,46.5,39.7,318.0
2020-12-16 19:00:00,3.8,47.4,82.6,45.1,47.1,39.9,318.0
2020-12-16 20:00:00,4.0,47.2,81.3,45.1,46.9,40.0,318.0
2020-12-16 21:00:00,4.0,47.0,82.4,45.3,47.1,40.0,319.0
2020-12-16 22:00:00,3.8,47.4,81.4,44.0,41.0,40.1,303.0
2020-12-16 23:00:00,3.8,47.4,78.7,34.0,45.5,33.6,0.0
2020-12-17 00:00:00,3.5,47.8,71.6,32.6,52.3,33.6,0.0
2020-12-17 01:00:00,3.1,48.1,62.3,31.6,44.7,34.0,0.0
