datetime,t_amb,t_ref,t_sup_prim,t_ret_prim,t_sup_sec,t_ret_sec,delta_e
2019-11-04 10:00:00,20.7,42.0,56.7,35.2,27.3,27.6,0.0
2019-11-04 11:00:00,20.9,42.0,52.4,34.0,26.1,26.4,0.0
2019-11-04 12:00:00,21.0,42.0,53.3,34.9,29.3,26.4,0.0
2019-11-04 13:00:00,19.7,42.0,57.2,29.1,36.6,26.5,0.0
2019-11-04 14:00:00,20.8,42.0,57.5,25.9,36.4,26.5,0.0
2019-11-04 15:00:00,20.5,42.0,56.9,25.5,36.0,26.3,0.0
2019-11-04 16:00:00,19.9,42.0,56.3,25.7,37.1,25.9,0.0
2019-11-04 17:00:00,18.5,42.0,55.3,26.5,39.0,26.5,0.0
2019-11-04 18:00:00,17.5,42.0,54.1,27.5,40.5,25.7,0.0
2019-11-04 19:00:00,17.6,42.0,53.3,25.2,40.1,24.8,0.0
2019-11-04 20:00:00,17.2,42.0,53.0,26.8,40.4,24.5,0.0
2019-11-04 21:00:00,15.5,42.0,52.5,27.4,40.3,24.4,0.0
2019-11-04 22:00:00,14.8,42.0,51.9,27.5,40.4,24.6,0.0
2019-11-04 23:00:00,13.4,42.0,51.2,27.5,40.4,24.5,0.0
2019-11-05 00:00:00,12.9,42.0,50.6,27.3,40.1,24.5,0.0
2019-11-05 01:00:00,10.9,42.0,50.0,27.0,39.7,24.2,0.0
2019-11-05 02:00:00,9.9,42.0,49.2,26.7,39.4,23.9,0.0
2019-11-05 03:00:00,9.1,42.0,48.4,26.4,38.8,23.8,0.0
2019-11-05 04:00:00,8.6,42.0,47.5,26.0,38.4,23.5,0.0
2019-11-05 05:00:00,9.0,42.0,46.6,25.6,38.0,23.4,0.0
2019-11-05 06:00:00,7.9,42.0,45.7,25.2,37.1,23.2,0.0
2019-11-05 07:00:00,8.9,42.0,75.3,41.3,47.9,39.0,385.0
2019-11-05 08:00:00,12.6,42.0,76.6,36.9,42.3,38.0,210.0
2019-11-05 09:00:00,14.7,42.0,68.1,32.7,42.4,32.4,0.0
2019-11-05 10:00:00,18.1,42.0,68.4,29.8,45.8,30.7,0.0
2019-11-05 11:00:00,19.1,42.0,59.5,29.4,44.9,30.0,0.0
2019-11-05 12:00:00,19.6,42.0,53.6,29.0,44.2,29.0,0.0
2019-11-05 13:00:00,21.1,42.0,49.2,28.5,43.4,28.3,0.0
2019-11-05 14:00:00,20.9,42.0,45.8,28.0,42.9,27.8,0.0
2019-11-05 15:00:00,20.6,42.0,44.9,27.9,42.5,27.7,0.0
2019-11-05 16:00:00,20.5,42.0,40.8,27.2,41.2,26.9,0.0
2019-11-05 17:00:00,20.0,42.0,56.4,27.5,43.8,26.5,0.0
2019-11-05 18:00:00,19.3,42.0,56.0,24.9,42.2,25.9,0.0
2019-11-05 19:00:00,19.3,42.0,55.2,26.8,41.6,25.6,0.0
2019-11-05 20:00:00,18.6,42.0,54.4,26.9,40.5,25.3,0.0
2019-11-05 21:00:00,18.5,42.0,53.8,27.4,41.1,25.1,0.0
2019-11-05 22:00:00,17.4,42.0,52.8,27.9,41.0,24.8,0.0
2019-11-05 23:00:00,17.3,42.0,51.9,27.8,40.4,24.8,0.0
2019-11-06 00:00:00,18.2,42.0,50.4,27.4,39.6,24.6,0.0
2019-11-06 01:00:00,17.9,42.0,48.7,26.9,38.9,24.4,0.0
2019-11-06 02:00:00,18.0,42.0,47.1,26.3,37.9,24.3,0.0
2019-11-06 03:00:00,17.8,42.0,45.5,25.7,37.3,24.1,0.0
2019-11-06 04:00:00,16.5,42.0,44.0,25.3,37.0,23.9,0.0
2019-11-06 05:00:00,14.9,42.0,42.2,25.4,37.9,23.7,0.0
2019-11-06 06:00:00,14.3,42.0,39.6,25.7,38.5,23.7,0.0
2019-11-06 07:00:00,14.9,42.0,37.0,26.2,36.9,23.7,0.0
2019-11-06 08:00:00,17.1,42.0,35.6,24.5,35.0,23.4,0.0
2019-11-06 09:00:00,18.8,42.0,35.9,22.9,34.8,23.0,0.0
2019-11-06 10:00:00,19.5,42.0,40.1,23.2,37.2,23.4,0.0
2019-11-06 11:00:00,20.6,42.0,43.5,25.0,39.1,24.0,0.0
2019-11-06 12:00:00,20.8,42.0,29.9,25.9,40.3,24.3,0.0
2019-11-06 13:00:00,17.5,42.0,25.4,23.7,39.4,24.3,0.0
2019-11-06 14:00:00,17.4,42.0,23.5,23.8,38.8,24.3,0.0
2019-11-06 15:00:00,15.8,42.0,23.4,23.5,37.9,24.3,0.0
2019-11-06 16:00:00,15.4,42.0,23.4,23.3,37.5,24.3,0.0
2019-11-06 17:00:00,15.3,42.0,23.3,23.2,36.8,24.2,0.0
2019-11-06 18:00:00,14.9,42.0,23.2,22.9,36.1,24.2,0.0
2019-11-06 19:00:00,15.1,42.0,23.6,23.0,35.4,24.1,0.0
2019-11-06 20:00:00,14.8,50.0,33.8,31.3,32.1,24.3,0.0
2019-11-06 21:00:00,14.3,50.0,66.3,43.8,41.5,41.6,446.0
2019-11-06 22:00:00,14.7,50.0,56.8,41.7,34.4,34.2,0.0
2019-11-06 23:00:00,14.4,50.0,58.0,37.6,34.3,32.6,0.0
2019-11-07 00:00:00,14.2,50.0,54.4,34.1,30.7,29.8,0.0
2019-11-07 01:00:00,14.4,50.0,52.6,32.4,28.6,27.0,0.0
2019-11-07 02:00:00,13.9,50.0,53.1,30.7,29.6,25.9,0.0
2019-11-07 03:00:00,13.9,50.0,51.4,28.3,27.9,25.3,0.0
2019-11-07 04:00:00,13.7,50.0,50.7,26.5,28.6,25.0,0.0
2019-11-07 05:00:00,13.8,50.0,49.7,25.2,28.5,24.7,0.0
2019-11-07 06:00:00,13.6,44.0,66.3,36.3,42.7,28.8,109.0
2019-11-07 07:00:00,13.8,44.0,66.9,40.0,44.1,40.6,388.0
2019-11-07 08:00:00,14.0,44.0,66.5,38.7,43.1,39.4,240.0
2019-11-07 09:00:00,14.1,44.0,67.4,39.4,44.3,40.0,252.0
2019-11-07 10:00:00,14.5,43.0,66.6,38.3,42.6,39.1,221.0
2019-11-07 11:00:00,15.6,42.0,59.9,37.7,34.9,35.2,129.0
2019-11-07 12:00:00,16.8,42.0,60.4,35.4,36.0,33.5,0.0
2019-11-07 13:00:00,16.8,42.0,58.0,33.1,33.7,30.7,0.0
2019-11-07 14:00:00,16.1,42.0,58.1,31.0,32.7,27.4,0.0
2019-11-07 15:00:00,15.9,42.0,56.7,28.2,32.0,26.6,0.0
2019-11-07 16:00:00,15.7,42.0,55.9,25.9,33.3,26.2,0.0
2019-11-07 17:00:00,15.4,42.0,53.6,37.6,41.4,36.0,217.0
2019-11-07 18:00:00,15.6,42.0,42.2,35.4,31.3,31.5,0.0
2019-11-07 19:00:00,15.5,42.0,58.9,35.2,41.0,32.5,110.0
2019-11-07 20:00:00,15.3,42.0,71.1,37.4,41.6,38.6,292.0
2019-11-07 21:00:00,15.05,42.0,61.4,35.3,38.95,36.05,59.0
2019-11-07 22:00:00,14.8,42.0,51.7,33.2,36.3,33.5,59.0
2019-11-07 23:00:00,15.0,42.0,53.8,31.2,35.3,30.7,0.0
2019-11-08 00:00:00,14.9,42.0,54.4,28.8,34.1,27.6,0.0
2019-11-08 01:00:00,14.9,42.0,53.9,26.6,33.0,26.6,0.0
2019-11-08 02:00:00,15.0,42.0,53.0,25.5,33.5,26.4,0.0
2019-11-08 03:00:00,14.9,42.0,51.5,25.0,34.1,26.3,0.0
2019-11-08 04:00:00,14.8,42.0,49.6,24.8,33.6,26.1,0.0
2019-11-08 05:00:00,13.9,42.0,48.1,24.7,33.2,26.0,0.0
2019-11-08 06:00:00,12.8,42.0,47.0,24.6,33.4,25.9,0.0
2019-11-08 07:00:00,13.4,42.0,68.1,38.6,46.0,35.7,236.0
2019-11-08 08:00:00,14.3,42.0,71.7,37.7,41.6,38.7,275.0
2019-11-08 09:00:00,15.5,42.0,67.3,36.6,34.3,34.0,90.0
2019-11-08 10:00:00,16.4,42.0,65.3,35.5,38.5,33.0,0.0
2019-11-08 11:00:00,17.8,42.0,64.2,31.7,36.1,30.0,0.0
2019-11-08 12:00:00,17.6,42.0,62.4,29.0,33.9,27.4,0.0
2019-11-08 13:00:00,18.7,42.0,60.8,27.1,34.1,26.5,0.0
2019-11-08 14:00:00,18.9,42.0,59.7,25.4,33.9,26.2,0.0
2019-11-08 15:00:00,18.9,42.0,58.7,24.9,36.0,26.2,0.0
2019-11-08 16:00:00,18.2,42.0,57.7,25.4,37.8,26.6,0.0
2019-11-08 17:00:00,17.5,42.0,56.5,26.3,39.1,26.7,0.0
2019-11-08 18:00:00,17.5,42.0,55.7,26.9,40.3,27.1,0.0
2019-11-08 19:00:00,16.5,42.0,55.0,28.4,42.1,27.2,0.0
2019-11-08 20:00:00,14.7,42.0,54.2,29.0,41.8,26.7,0.0
2019-11-08 21:00:00,13.9,42.0,53.4,28.8,41.2,26.2,0.0
2019-11-08 22:00:00,13.0,42.0,52.6,28.6,41.0,25.8,0.0
2019-11-08 23:00:00,12.3,42.0,51.8,28.3,40.6,25.6,0.0
2019-11-09 00:00:00,11.1,42.5,50.9,27.9,40.2,25.3,0.0
2019-11-09 01:00:00,11.2,42.5,50.1,27.5,39.8,25.0,0.0
2019-11-09 02:00:00,11.3,42.5,49.1,27.1,39.1,24.6,0.0
2019-11-09 03:00:00,11.3,42.5,48.1,26.7,38.7,24.3,0.0
2019-11-09 04:00:00,10.3,43.3,47.2,26.3,38.3,24.1,0.0
2019-11-09 05:00:00,9.9,43.5,46.2,25.8,37.7,24.0,0.0
2019-11-09 06:00:00,9.8,43.6,45.1,25.5,37.0,23.9,0.0
2019-11-09 07:00:00,9.9,46.2,77.1,41.7,47.3,42.1,460.0
2019-11-09 08:00:00,13.1,46.0,68.1,40.6,44.9,40.6,260.0
2019-11-09 09:00:00,15.0,46.0,67.5,41.2,45.4,41.5,295.0
2019-11-09 10:00:00,16.0,46.0,68.4,41.2,38.0,38.4,202.0
2019-11-09 11:00:00,17.3,46.0,61.6,39.7,34.5,34.4,0.0
2019-11-09 12:00:00,19.5,46.0,57.1,38.0,32.7,32.2,0.0
2019-11-09 13:00:00,19.4,46.0,53.3,36.4,29.2,29.0,0.0
2019-11-09 14:00:00,19.6,46.0,50.0,35.1,27.6,27.5,0.0
2019-11-09 15:00:00,19.0,46.0,47.2,34.0,27.1,26.9,0.0
2019-11-09 16:00:00,17.4,46.0,44.7,32.9,26.5,26.4,0.0
2019-11-09 17:00:00,17.5,46.0,42.7,32.0,26.4,26.2,0.0
2019-11-09 18:00:00,16.2,46.0,41.0,31.3,26.1,26.0,0.0
2019-11-09 19:00:00,14.7,46.0,39.4,30.6,25.7,25.6,0.0
2019-11-09 20:00:00,13.3,46.0,37.9,30.0,25.4,25.3,0.0
2019-11-09 21:00:00,13.3,46.0,36.8,29.4,25.5,25.3,0.0
2019-11-09 22:00:00,12.6,46.0,36.0,29.1,25.0,24.8,0.0
2019-11-09 23:00:00,11.9,46.0,35.7,29.0,25.0,24.7,0.0
2019-11-10 00:00:00,12.3,46.0,43.2,28.7,29.2,24.5,0.0
2019-11-10 01:00:00,12.7,46.0,40.5,26.1,25.6,24.2,0.0
2019-11-10 02:00:00,12.1,46.0,38.3,25.2,24.7,24.0,0.0
2019-11-10 03:00:00,12.8,46.0,38.4,24.6,26.3,23.9,0.0
2019-11-10 04:00:00,13.0,46.0,39.6,23.9,28.2,23.8,0.0
2019-11-10 05:00:00,12.9,46.0,39.4,23.0,28.0,23.7,0.0
2019-11-10 06:00:00,13.2,46.0,39.4,22.3,28.9,23.7,0.0
2019-11-10 07:00:00,13.3,45.0,72.6,40.6,46.4,40.6,414.0
2019-11-10 08:00:00,13.8,45.0,63.1,39.7,44.0,40.0,256.0
2019-11-10 09:00:00,15.2,45.0,62.4,40.3,44.1,40.7,277.0
2019-11-10 10:00:00,15.6,45.0,67.9,40.9,46.2,41.0,266.0
2019-11-10 11:00:00,17.9,45.0,55.4,39.6,34.0,34.2,85.0
2019-11-10 12:00:00,17.9,45.0,56.6,35.2,35.9,33.3,0.0
2019-11-10 13:00:00,18.8,45.0,55.5,33.0,32.3,30.1,0.0
2019-11-10 14:00:00,15.2,45.0,55.5,31.3,30.5,27.7,0.0
2019-11-10 15:00:00,13.9,45.0,53.1,29.5,29.0,26.7,0.0
2019-11-10 16:00:00,13.9,45.0,52.4,28.2,29.3,26.3,0.0
2019-11-10 17:00:00,12.6,45.0,51.0,26.9,28.5,25.8,0.0
2019-11-10 18:00:00,12.9,45.0,51.1,30.0,34.2,26.6,0.0
2019-11-10 19:00:00,12.4,45.0,72.8,40.4,45.2,41.2,454.0
2019-11-10 20:00:00,11.0,45.2,45.6,40.1,41.8,40.5,229.0
2019-11-10 21:00:00,10.3,45.5,43.5,38.5,33.9,34.0,65.0
2019-11-10 22:00:00,9.3,45.7,41.2,37.0,33.0,33.1,0.0
2019-11-10 23:00:00,8.3,46.0,39.5,35.5,30.3,29.9,0.0
2019-11-11 00:00:00,7.7,46.2,37.9,34.2,26.9,26.9,0.0
2019-11-11 01:00:00,7.6,46.2,36.3,33.0,26.3,26.2,0.0
2019-11-11 02:00:00,7.5,46.2,35.0,31.9,25.7,25.7,0.0
2019-11-11 03:00:00,7.7,46.2,33.7,30.9,25.4,25.4,0.0
2019-11-11 04:00:00,6.7,46.5,32.6,29.9,24.9,24.8,0.0
2019-11-11 05:00:00,6.2,46.6,31.7,29.1,24.5,24.6,0.0
2019-11-11 06:00:00,5.4,46.8,42.6,30.8,32.3,27.0,75.0
2019-11-11 07:00:00,5.7,46.8,72.5,43.8,49.2,43.5,508.0
2019-11-11 08:00:00,6.8,46.4,80.2,40.7,46.2,41.5,281.0
2019-11-11 09:00:00,7.7,46.2,79.5,40.7,46.3,41.3,287.0
2019-11-11 10:00:00,8.4,46.0,74.5,40.6,39.0,36.5,166.0
2019-11-11 11:00:00,9.8,45.6,45.2,40.0,40.9,40.3,333.0
2019-11-11 12:00:00,11.6,45.0,43.5,38.5,33.7,34.0,0.0
2019-11-11 13:00:00,13.1,45.0,41.3,37.0,32.1,31.6,0.0
2019-11-11 14:00:00,14.0,45.0,39.7,35.6,28.8,28.6,0.0
2019-11-11 15:00:00,14.6,45.0,38.1,34.3,27.0,26.9,0.0
2019-11-11 16:00:00,13.4,45.0,36.6,33.1,26.2,26.2,0.0
2019-11-11 17:00:00,11.2,45.2,73.6,37.1,45.1,31.8,174.0
2019-11-11 18:00:00,10.1,45.5,73.5,40.1,40.4,40.7,353.0
2019-11-11 19:00:00,10.1,45.5,62.7,38.7,36.0,36.3,121.0
2019-11-11 20:00:00,9.8,45.6,76.4,41.2,47.8,40.5,255.0
2019-11-11 21:00:00,10.5,45.4,73.8,40.0,45.7,40.4,259.0
2019-11-11 22:00:00,8.8,45.8,73.4,40.7,40.8,40.9,271.0
2019-11-11 23:00:00,8.2,46.0,66.3,39.3,35.0,34.2,0.0
2019-11-12 00:00:00,8.3,46.0,68.0,34.3,40.6,32.3,0.0
2019-11-12 01:00:00,7.7,46.2,67.0,30.7,38.3,30.1,0.0
2019-11-12 02:00:00,7.5,46.2,64.8,29.3,35.3,27.8,0.0
2019-11-12 03:00:00,7.2,46.3,62.8,27.4,35.5,26.7,0.0
2019-11-12 04:00:00,7.2,46.4,61.2,25.9,38.3,25.9,0.0
2019-11-12 05:00:00,8.0,46.1,60.5,25.9,41.7,25.4,0.0
2019-11-12 06:00:00,12.0,45.0,64.7,36.8,43.6,34.4,222.0
2019-11-12 07:00:00,12.8,45.0,75.1,40.1,45.2,40.9,351.0
2019-11-12 08:00:00,14.7,45.0,72.2,39.4,44.5,40.3,258.0
2019-11-12 09:00:00,15.7,45.0,69.1,39.4,35.7,36.0,154.0
2019-11-12 10:00:00,16.7,45.0,66.5,37.9,38.8,33.4,0.0
2019-11-12 11:00:00,18.1,45.0,65.3,33.8,36.3,30.6,0.0
2019-11-12 12:00:00,19.3,45.0,62.8,31.0,33.0,28.0,0.0
2019-11-12 13:00:00,18.1,45.0,60.1,29.2,30.6,26.7,0.0
2019-11-12 14:00:00,19.7,45.0,59.1,27.5,32.1,26.4,0.0
2019-11-12 15:00:00,20.0,45.0,57.0,26.1,30.3,26.1,0.0
2019-11-12 16:00:00,19.6,45.0,56.3,25.1,33.9,25.9,0.0
2019-11-12 17:00:00,19.1,45.0,55.5,24.3,35.7,25.6,0.0
2019-11-12 18:00:00,18.5,45.0,54.9,24.1,36.3,25.9,0.0
2019-11-12 19:00:00,18.3,45.0,54.3,25.4,40.8,26.1,0.0
2019-11-12 20:00:00,18.1,45.0,53.5,26.8,39.9,26.6,0.0
2019-11-12 21:00:00,17.8,45.0,53.0,28.3,40.6,26.7,0.0
2019-11-12 22:00:00,17.5,45.0,52.3,28.6,40.3,26.4,0.0
2019-11-12 23:00:00,17.0,45.0,51.5,28.3,39.6,25.8,0.0
2019-11-13 00:00:00,17.2,45.0,50.7,27.8,39.5,25.5,0.0
2019-11-13 01:00:00,17.3,45.0,49.9,27.6,39.7,25.3,0.0
2019-11-13 02:00:00,16.9,45.0,49.2,27.6,39.5,25.1,0.0
2019-11-13 03:00:00,17.3,45.0,48.5,27.5,39.4,25.0,0.0
2019-11-13 04:00:00,17.3,45.0,47.7,27.3,38.8,24.8,0.0
2019-11-13 05:00:00,13.2,45.0,46.9,27.1,38.5,24.9,0.0
2019-11-13 06:00:00,12.6,44.0,63.6,34.2,39.2,26.7,79.0
2019-11-13 07:00:00,12.4,43.0,72.9,38.2,43.2,39.1,385.0
2019-11-13 08:00:00,13.3,43.0,72.7,38.5,43.6,39.4,245.0
2019-11-13 09:00:00,14.9,43.0,71.9,38.6,43.5,39.5,242.0
2019-11-13 10:00:00,14.88,43.01,71.89,38.59,43.48,39.48,151.72
2019-11-13 11:00:00,14.87,43.02,71.87,38.58,43.46,39.47,151.72
2019-11-13 12:00:00,14.85,43.02,71.86,38.57,43.44,39.45,151.72
2019-11-13 13:00:00,14.84,43.03,71.85,38.56,43.42,39.43,151.72
2019-11-13 14:00:00,14.82,43.04,71.84,38.55,43.4,39.41,151.72
2019-11-13 15:00:00,14.8,43.05,71.82,38.54,43.38,39.4,151.72
2019-11-13 16:00:00,14.79,43.06,71.81,38.53,43.36,39.38,151.72
2019-11-13 17:00:00,14.77,43.07,71.8,38.52,43.35,39.36,151.72
2019-11-13 18:00:00,14.76,43.07,71.78,38.51,43.33,39.34,151.72
2019-11-13 19:00:00,14.74,43.08,71.77,38.5,43.31,39.33,151.72
2019-11-13 20:00:00,14.72,43.09,71.76,38.49,43.29,39.31,151.72
2019-11-13 21:00:00,14.71,43.1,71.74,38.47,43.27,39.29,151.72
2019-11-13 22:00:00,14.69,43.11,71.73,38.46,43.25,39.27,151.72
2019-11-13 23:00:00,14.68,43.12,71.72,38.45,43.23,39.26,151.72
2019-11-14 00:00:00,14.66,43.12,71.71,38.44,43.21,39.24,151.72
2019-11-14 01:00:00,14.64,43.13,71.69,38.43,43.19,39.22,151.72
2019-11-14 02:00:00,14.63,43.14,71.68,38.42,43.17,39.2,151.72
2019-11-14 03:00:00,14.61,43.15,71.67,38.41,43.15,39.19,151.72
2019-11-14 04:00:00,14.6,43.16,71.65,38.4,43.13,39.17,151.72
2019-11-14 05:00:00,14.58,43.17,71.64,38.39,43.11,39.15,151.72
2019-11-14 06:00:00,14.56,43.17,71.63,38.38,43.09,39.13,151.72
2019-11-14 07:00:00,14.55,43.18,71.62,38.37,43.08,39.12,151.72
2019-11-14 08:00:00,14.53,43.19,71.6,38.36,43.06,39.1,151.72
2019-11-14 09:00:00,14.52,43.2,71.59,38.35,43.04,39.08,151.72
2019-11-14 10:00:00,14.5,43.21,71.58,38.34,43.02,39.06,151.72
2019-11-14 11:00:00,14.48,43.22,71.56,38.33,43.0,39.05,151.72
2019-11-14 12:00:00,14.47,43.22,71.55,38.32,42.98,39.03,151.72
2019-11-14 13:00:00,14.45,43.23,71.54,38.31,42.96,39.01,151.72
2019-11-14 14:00:00,14.44,43.24,71.53,38.3,42.94,38.99,151.72
2019-11-14 15:00:00,14.42,43.25,71.51,38.29,42.92,38.98,151.72
2019-11-14 16:00:00,14.41,43.26,71.5,38.28,42.9,38.96,151.72
2019-11-14 17:00:00,14.39,43.26,71.49,38.27,42.88,38.94,151.72
2019-11-14 18:00:00,14.37,43.27,71.47,38.26,42.86,38.93,151.72
2019-11-14 19:00:00,14.36,43.28,71.46,38.24,42.84,38.91,151.72
2019-11-14 20:00:00,14.34,43.29,71.45,38.23,42.82,38.89,151.72
2019-11-14 21:00:00,14.33,43.3,71.43,38.22,42.81,38.87,151.72
2019-11-14 22:00:00,14.31,43.31,71.42,38.21,42.79,38.86,151.72
2019-11-14 23:00:00,14.29,43.31,71.41,38.2,42.77,38.84,151.72
2019-11-15 00:00:00,14.28,43.32,71.4,38.19,42.75,38.82,151.72
2019-11-15 01:00:00,14.26,43.33,71.38,38.18,42.73,38.8,151.72
2019-11-15 02:00:00,14.25,43.34,71.37,38.17,42.71,38.79,151.72
2019-11-15 03:00:00,14.23,43.35,71.36,38.16,42.69,38.77,151.72
2019-11-15 04:00:00,14.21,43.36,71.34,38.15,42.67,38.75,151.72
2019-11-15 05:00:00,14.2,43.36,71.33,38.14,42.65,38.73,151.72
2019-11-15 06:00:00,14.18,43.37,71.32,38.13,42.63,38.72,151.72
2019-11-15 07:00:00,14.17,43.38,71.31,38.12,42.61,38.7,151.72
2019-11-15 08:00:00,14.15,43.39,71.29,38.11,42.59,38.68,151.72
2019-11-15 09:00:00,14.13,43.4,71.28,38.1,42.57,38.66,151.72
2019-11-15 10:00:00,14.12,43.41,71.27,38.09,42.55,38.65,151.72
2019-11-15 11:00:00,14.1,43.41,71.25,38.08,42.53,38.63,151.72
2019-11-15 12:00:00,14.09,43.42,71.24,38.07,42.52,38.61,151.72
2019-11-15 13:00:00,14.07,43.43,71.23,38.06,42.5,38.59,151.72
2019-11-15 14:00:00,14.05,43.44,71.22,38.05,42.48,38.58,151.72
2019-11-15 15:00:00,14.04,43.45,71.2,38.04,42.46,38.56,151.72
2019-11-15 16:00:00,14.02,43.46,71.19,38.03,42.44,38.54,151.72
2019-11-15 17:00:00,14.01,43.46,71.18,38.01,42.42,38.52,151.72
2019-11-15 18:00:00,13.99,43.47,71.16,38.0,42.4,38.51,151.72
2019-11-15 19:00:00,13.97,43.48,71.15,37.99,42.38,38.49,151.72
2019-11-15 20:00:00,13.96,43.49,71.14,37.98,42.36,38.47,151.72
2019-11-15 21:00:00,13.94,43.5,71.12,37.97,42.34,38.46,151.72
2019-11-15 22:00:00,13.93,43.5,71.11,37.96,42.32,38.44,151.72
2019-11-15 23:00:00,13.91,43.51,71.1,37.95,42.3,38.42,151.72
2019-11-16 00:00:00,13.89,43.52,71.09,37.94,42.28,38.4,151.72
2019-11-16 01:00:00,13.88,43.53,71.07,37.93,42.26,38.39,151.72
2019-11-16 02:00:00,13.86,43.54,71.06,37.92,42.25,38.37,151.72
2019-11-16 03:00:00,13.85,43.55,71.05,37.91,42.23,38.35,151.72
2019-11-16 04:00:00,13.83,43.55,71.03,37.9,42.21,38.33,151.72
2019-11-16 05:00:00,13.81,43.56,71.02,37.89,42.19,38.32,151.72
2019-11-16 06:00:00,13.8,43.57,71.01,37.88,42.17,38.3,151.72
2019-11-16 07:00:00,13.78,43.58,71.0,37.87,42.15,38.28,151.72
2019-11-16 08:00:00,13.77,43.59,70.98,37.86,42.13,38.26,151.72
2019-11-16 09:00:00,13.75,43.6,70.97,37.85,42.11,38.25,151.72
2019-11-16 10:00:00,13.73,43.6,70.96,37.84,42.09,38.23,151.72
2019-11-16 11:00:00,13.72,43.61,70.94,37.83,42.07,38.21,151.72
2019-11-16 12:00:00,13.7,43.62,70.93,37.82,42.05,38.19,151.72
2019-11-16 13:00:00,13.69,43.63,70.92,37.81,42.03,38.18,151.72
2019-11-16 14:00:00,13.67,43.64,70.91,37.8,42.01,38.16,151.72
2019-11-16 15:00:00,13.65,43.65,70.89,37.78,41.99,38.14,151.72
2019-11-16 16:00:00,13.64,43.65,70.88,37.77,41.98,38.12,151.72
2019-11-16 17:00:00,13.62,43.66,70.87,37.76,41.96,38.11,151.72
2019-11-16 18:00:00,13.61,43.67,70.85,37.75,41.94,38.09,151.72
2019-11-16 19:00:00,13.59,43.68,70.84,37.74,41.92,38.07,151.72
2019-11-16 20:00:00,13.57,43.69,70.83,37.73,41.9,38.05,151.72
